"file_name","UMAP1","UMAP2","F1","FN_rate","ground_truth_objects","predicted_objects","gt_present","no_detection","low_f1_group","high_fn_group"
"2024-08-22_10-02-36-06-00_0003_104MEDIA_DSCF0940_JPG.rf.258e7ef8671e527272f5c8db3b3379a4.jpg",1.58736046152368,0.645713195433983,1,0,2,2,TRUE,FALSE,FALSE,FALSE
"2024-08-23_10-39-56-06-00_0004_105MEDIA_DSCF0425_JPG.rf.f4e532dd32837346a7ee1a283a40dfff.jpg",-1.76244197292074,2.40020023309267,,,0,0,FALSE,TRUE,FALSE,FALSE
"Scarus-iseri_21_jpeg.rf.0274c8b623367cf6394abbcb7b4954e0.jpg",-0.861951107809392,0.191573009124169,0,1,5,3,TRUE,FALSE,TRUE,TRUE
"Scarus-taeniopterus_37_jpeg.rf.59bfc41e2cbfa574e7ef55e875cae316.jpg",-1.65691636008963,-2.60246516741239,0.666666666666667,0.5,2,1,TRUE,FALSE,FALSE,FALSE
"2024-08-23_10-16-02-06-00_0004_105MEDIA_DSCF0417_JPG.rf.7f90fd72b78efe82bbc067cbd6852920.jpg",-1.70842198533758,2.44663368188418,,,0,0,FALSE,TRUE,FALSE,FALSE
"Lutjanus-jocu_48_jpg.rf.63fdafca92a0ac1af5c55a611990f6dc.jpg",0.193905552199039,-2.42961050547086,1,0,2,2,TRUE,FALSE,FALSE,FALSE
"Sparisoma-viride_21_jpeg.rf.63817d20968bfe11dee184fd484da141.jpg",-1.39454970760092,-1.27668966330015,1,0,2,2,TRUE,FALSE,FALSE,FALSE
"2024-08-13_17-02-44-06-00_0002_100MEDIA_DSCF0750_JPG.rf.adec920eeaa2aae77a7ec081710350f8.jpg",3.46790083246485,0.820947990050683,0.857142857142857,0.25,4,3,TRUE,FALSE,FALSE,FALSE
"2024-09-10_16-55-30-06-00_0001_106MEDIA_DSCF0818_JPG.rf.9abe0f135e389db8f52e3ea2959e137e.jpg",-0.924649099538174,3.62646137200869,0,1,2,2,TRUE,FALSE,TRUE,TRUE
"2024-08-21_17-35-20-06-00_0002_104MEDIA_DSCF0613_JPG.rf.ce4753e999239dd4af8b9489ce5bc6f9.jpg",3.63772114115015,0.618587360015282,1,0,2,2,TRUE,FALSE,FALSE,FALSE
"Rhomboplites-aurorubens_7_jpg.rf.7480876d4a55360b4e64a147b63b0aa6.jpg",0.225074609091434,-2.52557505644285,0.8,0.272727272727273,11,9,TRUE,FALSE,FALSE,FALSE
"2024-08-15_18-17-38-06-00_0003_101MEDIA_DSCF0739_JPG.rf.1ae4cfde3135b61e598ddd5e5fdb1602.jpg",2.38815911607996,1.01974855386294,0.5,0,2,6,TRUE,FALSE,FALSE,FALSE
"Pomacanthus-paru_42_jpg.rf.d6a30f44830125e54bcf14068656fd7c.jpg",-1.52388046188101,-1.58882798231565,1,0,3,3,TRUE,FALSE,FALSE,FALSE
"Canthigaster-rostrata_46_jpeg.rf.72eb3ffaf1bc16ef6df71b929c0d904e.jpg",-0.483164171407071,-2.7297444490286,,,0,0,FALSE,TRUE,FALSE,FALSE
"Chaetodon-striatus_23_jpg.rf.6bd8ddd7f5a93e0ad91aa34fb0f86f7a.jpg",-0.588013599345532,0.330417976012597,0.8,0.333333333333333,3,2,TRUE,FALSE,FALSE,FALSE
"2024-08-19_10-46-50-06-00_0003_103MEDIA_DSCF0513_JPG.rf.ba56323d9c126ce1b79f790f6334278e.jpg",2.23615439729944,0.983988151183495,1,0,2,2,TRUE,FALSE,FALSE,FALSE
"2024-08-19_10-04-52-06-00_0004_103MEDIA_DSCF0487_JPG.rf.85e0fde1f3ee53af5dc523add32c40ae.jpg",-1.6901141206716,2.80326591455019,0,1,4,1,TRUE,FALSE,TRUE,TRUE
"2024-08-15_17-44-16-06-00_0005_101MEDIA_DSCF0671_JPG.rf.35658df174cf84e14231690cebf73233.jpg",-1.00046462816938,3.5970252605585,0,1,2,2,TRUE,FALSE,TRUE,TRUE
"2024-08-19_09-49-48-06-00_0003_103MEDIA_DSCF0494_JPG.rf.89e8d2733f746e40af942b06306c0b1c.jpg",2.04322155313745,1.8875559421686,1,0,4,4,TRUE,FALSE,FALSE,FALSE
"Epinephelus-morio_35_jpeg.rf.d9c7a25363aca95449f6c344e37e0246.jpg",-0.664653564522115,-1.61451853788816,0.666666666666667,0.5,2,1,TRUE,FALSE,FALSE,FALSE
"Halichoeres-bivittatus_12_jpg.rf.465319790ab64701ab67b2d4ee480d2f.jpg",-0.45757083101019,-2.57735933340513,1,0,1,1,TRUE,FALSE,FALSE,FALSE
"Rhomboplites-aurorubens_38_jpeg.rf.625a8391d4e1c355f0d813c163f55e92.jpg",0.353935797979984,-1.95189107931577,1,0,1,1,TRUE,FALSE,FALSE,FALSE
"Sparisoma-chrysopterum_54_jpeg.rf.42675f7a625ef648abee676e2dd25dec.jpg",-1.64615372819647,-3.07987381494962,1,0,1,1,TRUE,FALSE,FALSE,FALSE
"2024-08-18_07-55-52-06-00_0003_102MEDIA_DSCF0975_JPG.rf.1e0fc96ff3db149f9cc0237a77be0de1.jpg",1.76030405359522,2.09235130273379,0.333333333333333,0.75,8,4,TRUE,FALSE,FALSE,TRUE
"Cephalopholis-cruentata_5_jpg.rf.f0411387525a8c3b6b5ab18e4f82b684.jpg",0.706363876631412,1.78447328530825,0.666666666666667,0.5,2,1,TRUE,FALSE,FALSE,FALSE
"2025-09-16_13-20-08-06-00_0005_109MEDIA_DSCF0938_JPG.rf.53ec76f595a2a111634da7f2ff9ff138.jpg",5.0767207940127,-0.500882997879615,0,1,3,2,TRUE,FALSE,TRUE,TRUE
"Scarus-taeniopterus_49_jpg.rf.7e40b26f53171cd8de68444c0ecc16ec.jpg",-0.962283978888837,-2.11499132193052,0.333333333333333,0.666666666666667,3,3,TRUE,FALSE,FALSE,FALSE
"Chaetodon-sedentarius_46_jpg.rf.6e4c06aec42857d55a84240ba26d3950.jpg",0.796532829573306,-0.83563555754148,0.666666666666667,0.5,4,2,TRUE,FALSE,FALSE,FALSE
"2024-09-11_16-11-10-06-00_0005_107MEDIA_DSCF0094_JPG.rf.5b79376f7cd9237b7916bf9153d9ffbe.jpg",2.41447599725977,2.10694633447207,0,1,2,0,TRUE,TRUE,TRUE,TRUE
"Urobatis-jamaicensis_32_png.rf.68b262ecf3065b0dc83d785d97b4d3aa.jpg",0.32140239076868,0.533394202819237,1,0,3,3,TRUE,FALSE,FALSE,FALSE
