file_name,TP,class_confusions,unmatched_FP,unmatched_FN,FP,FN,ground_truth_objects,predicted_objects,precision,recall,F1,FN_rate,metric_state,was_in_original_effective_universe
Cephalopholis-cruentata_9_jpg.rf.7b84da960de0ece84ce53a8a06ab1d3e.jpg,1,0,0,1,0,1,2,1,1,0.5,0.6666666666666666,0.5,defined,TRUE
2024-08-13_11-34-12-06-00_0004_100MEDIA_DSCF0634_JPG.rf.4f8857d65dde5ea689920e16c358a644.jpg,12,0,1,6,1,6,18,13,0.9230769230769231,0.6666666666666666,0.7741935483870968,0.3333333333333333,defined,TRUE
Nicholsina-usta_53_jpeg.rf.fc0465bd7fb995ad2ca2c4d803553b41.jpg,0,0,0,1,0,1,1,0,NA,0,0,1,defined_zero_performance,FALSE
2024-08-13_11-22-34-06-00_0001_100MEDIA_DSCF0642_JPG.rf.8dfe23e839e4da0b86f394e4cf56a3f5.jpg,2,0,0,0,0,0,2,2,1,1,1,0,defined,TRUE
Sparisoma-chrysopterum_15_png.rf.1951167be350e6d1d4ff05f145d5418a.jpg,2,0,0,0,0,0,2,2,1,1,1,0,defined,TRUE
2025-09-19_14-22-56-06-00_0003_111MEDIA_DSCF0398_JPG.rf.fec88450887123cb1ebbddeed48dcf44.jpg,6,0,0,2,0,2,8,6,1,0.75,0.8571428571428571,0.25,defined,TRUE
2024-08-13_12-32-40-06-00_0002_100MEDIA_DSCF0660_JPG.rf.47981c872415920a43db3aa81883c0cc.jpg,2,0,4,0,4,0,2,6,0.3333333333333333,1,0.5,0,defined,TRUE
2025-09-11_10-34-38-06-00_0003_107MEDIA_DSCF0473_JPG.rf.a8f2a68ef10526cc3db1a37a16979e26.jpg,2,0,0,0,0,0,2,2,1,1,1,0,defined,TRUE
Urobatis-jamaicensis_28_jpeg.rf.182121b40c0c0970934c3dda12ec385a.jpg,0,1,0,1,1,2,2,1,0,0,0,1,defined_zero_performance,TRUE
Lutjanus-analis_2_jpg.rf.ce6d1b577dedc076536f082e4bfb8e1e.jpg,3,0,0,0,0,0,3,3,1,1,1,0,defined,TRUE
Cephalopholis-cruentata_11_jpeg.rf.ed483dc0fd8bdf032b9d5fa8932dd303.jpg,1,0,0,4,0,4,5,1,1,0.2,0.33333333333333337,0.8,defined,TRUE
Scarus-iseri_24_jpeg.rf.32240aa5423ff9bc9b31017af1223ccb.jpg,2,0,0,1,0,1,3,2,1,0.6666666666666666,0.8,0.3333333333333333,defined,TRUE
Haemulon-flavolineatum_35_jpeg.rf.28d1b4cf008b05d3e2991cade8d777e8.jpg,2,0,0,0,0,0,2,2,1,1,1,0,defined,TRUE
Scarus-guacamaia_22_jpg.rf.960ea0356496866ad85cabd87f0132b1.jpg,1,1,0,1,1,2,3,2,0.5,0.3333333333333333,0.4,0.6666666666666666,defined,TRUE
Urobatis-jamaicensis_13_jpeg.rf.416eaf63d47e046576f044cfd62ebdac.jpg,0,0,1,3,1,3,3,1,0,0,0,1,defined_zero_performance,TRUE
2025-09-09_15-50-50-06-00_0003_106MEDIA_DSCF0616_JPG.rf.f4568a73c2921c4831c96464f9af3a40.jpg,0,0,0,2,0,2,2,0,NA,0,0,1,defined_zero_performance,FALSE
Azurina-cyanea_4_jpg.rf.d6d30cb970d42fa5e5b17127b11cf42b.jpg,1,0,0,0,0,0,1,1,1,1,1,0,defined,TRUE
Chaetodon-capistratus_7_jpeg.rf.fe2e5012e6d1f283c6a8407796f63d99.jpg,1,0,0,0,0,0,1,1,1,1,1,0,defined,TRUE
Acanthurus-coeruleus_7_jpg.rf.5f6526757eeb65250f3bd7539d47d391.jpg,3,0,0,0,0,0,3,3,1,1,1,0,defined,TRUE
Chaetodon-capistratus_46_jpeg.rf.7ee8b6fe0ca1edafea9ca450eba105e8.jpg,1,0,0,2,0,2,3,1,1,0.3333333333333333,0.5,0.6666666666666666,defined,TRUE
2024-08-15_07-01-18-06-00_0001_101MEDIA_DSCF0518_JPG.rf.528b0b595049ecfa1ed3adc7a8a8fa61.jpg,0,2,0,4,2,6,6,2,0,0,0,1,defined_zero_performance,TRUE
Chaetodon-striatus_30_jpg.rf.4f8ff9842bdb754f6648a3f648bdf589.jpg,1,0,0,0,0,0,1,1,1,1,1,0,defined,TRUE
Sphyraena-barracuda_17_jpeg.rf.8bd6c1804c80b9f42abaa41c0b07401a.jpg,2,0,1,1,1,1,3,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,defined,TRUE
2024-08-24_17-36-02-06-00_0003_106MEDIA_DSCF0053_JPG.rf.845c4dbcb48be487d306107bff7d5044.jpg,0,0,2,2,2,2,2,2,0,0,0,1,defined_zero_performance,TRUE
2025-08-29_17-41-26-06-00_0002_101MEDIA_DSCF0369_JPG.rf.2c55e7ec4d5dfe2637097a105f6ed30d.jpg,0,1,0,1,1,2,2,1,0,0,0,1,defined_zero_performance,TRUE
Scarus-guacamaia_17_jpg.rf.1d90e9f207398b5680ba14748b61ca35.jpg,1,0,0,2,0,2,3,1,1,0.3333333333333333,0.5,0.6666666666666666,defined,TRUE
Chromis-scotti_55_jpg.rf.8576057d43952e1cf8ce9d70deec7b2e.jpg,4,0,0,0,0,0,4,4,1,1,1,0,defined,TRUE
Chaetodon-sedentarius_4_jpeg.rf.78a1b11a287beef682647c8d945623b3.jpg,0,0,0,1,0,1,1,0,NA,0,0,1,defined_zero_performance,FALSE
Canthigaster-rostrata_32_jpeg.rf.e1e15071263889033c2186b13f57daaf.jpg,0,0,0,0,0,0,0,0,NA,NA,NA,NA,precision_recall_f1_undefined_no_objects,FALSE
Epinephelus-morio_18_jpg.rf.d2906b6acfa98a5d86d18dd5d78df162.jpg,4,0,0,0,0,0,4,4,1,1,1,0,defined,TRUE
Scarus-vetula_5_jpg.rf.ae1018e7a26de80d5977521eb14ba7d2.jpg,1,0,0,0,0,0,1,1,1,1,1,0,defined,TRUE
Chaetodon-capistratus_38_jpg.rf.521fd91ed109183fe252cb2c214dc9fa.jpg,3,0,0,0,0,0,3,3,1,1,1,0,defined,TRUE
Scarus-vetula_30_jpeg.rf.d770fa86590af346931692f1b4b330f8.jpg,0,2,0,0,2,2,2,2,0,0,0,1,defined_zero_performance,TRUE
Canthigaster-rostrata_45_jpg.rf.b1ed911c46dac2b432cea9ef2ce36de7.jpg,0,0,0,0,0,0,0,0,NA,NA,NA,NA,precision_recall_f1_undefined_no_objects,FALSE
2025-09-14_10-55-38-06-00_0003_108MEDIA_DSCF0922_JPG.rf.acb5d8bfa41a8ab06b541e5dc814e4bb.jpg,4,0,0,0,0,0,4,4,1,1,1,0,defined,TRUE
Sparisoma-aurofrenatum_50_jpeg.rf.01a354eadafa43e014231167f64c0302.jpg,1,0,0,0,0,0,1,1,1,1,1,0,defined,TRUE
Scarus-guacamaia_10_jpg.rf.2cfa1ee28722732d7c7ba8419d079f24.jpg,1,0,0,0,0,0,1,1,1,1,1,0,defined,TRUE
2024-08-19_14-13-58-06-00_0004_103MEDIA_DSCF0570_JPG.rf.4a7c8af100f886b5219c0bcedb9f2094.jpg,0,0,0,2,0,2,2,0,NA,0,0,1,defined_zero_performance,FALSE
Acanthurus-coeruleus_25_jpg.rf.7f759c458cef4e92ee2af8771335092b.jpg,3,0,0,1,0,1,4,3,1,0.75,0.8571428571428571,0.25,defined,TRUE
Chaetodon-sedentarius_7_jpg.rf.fc63ef0d4814f08f9ba836e92cd403db.jpg,0,1,0,0,1,1,1,1,0,0,0,1,defined_zero_performance,TRUE
2024-08-20_17-55-44-06-00_0003_104MEDIA_DSCF0138_JPG.rf.bd1e8e646f9df9fcc39cfe9a7bb8040e.jpg,2,0,0,0,0,0,2,2,1,1,1,0,defined,TRUE
Chaetodon-sedentarius_8_jpg.rf.9da9477e8d977c43922caea6e1f2cf2f.jpg,3,0,0,0,0,0,3,3,1,1,1,0,defined,TRUE
Canthigaster-rostrata_49_jpeg.rf.fe052c24fc459ecf330d46ed1488481d.jpg,0,0,0,0,0,0,0,0,NA,NA,NA,NA,precision_recall_f1_undefined_no_objects,FALSE
2024-08-18_11-47-24-06-00_0001_103MEDIA_DSCF0060_JPG.rf.552ef4b7a4e6a9e129b517889501e3b2.jpg,2,0,0,0,0,0,2,2,1,1,1,0,defined,TRUE
Halichoeres-bivittatus_4_jpg.rf.4a5d8f3f1f9c2343bd4683ec52e8dc85.jpg,1,0,0,0,0,0,1,1,1,1,1,0,defined,TRUE
Bodianus-rufus_34_jpg.rf.09951e37f0565851c08e08fc90cbd997.jpg,0,3,0,5,3,8,8,3,0,0,0,1,defined_zero_performance,TRUE
2024-08-19_14-07-58-06-00_0004_103MEDIA_DSCF0568_JPG.rf.409b7762dbcbfce8cdbb895dc9bddd1f.jpg,4,0,0,0,0,0,4,4,1,1,1,0,defined,TRUE
Scarus-coelestinus_57_png.rf.4a1e3635b1b459df0b8c1a7dd509b302.jpg,2,0,0,0,0,0,2,2,1,1,1,0,defined,TRUE
Scarus-vetula_18_jpeg.rf.82d15c81ab1b4c5c534b7cbbb73204c1.jpg,0,1,1,0,2,1,1,2,0,0,0,1,defined_zero_performance,TRUE
Sparisoma-viride_23_jpg.rf.9fa4ee33dd2de6b6cbcfba3c1fc934d0.jpg,2,0,1,0,1,0,2,3,0.6666666666666666,1,0.8,0,defined,TRUE
Rhomboplites-aurorubens_20_jpg.rf.8c22a0b390e0578aee326769b19456c0.jpg,1,0,0,2,0,2,3,1,1,0.3333333333333333,0.5,0.6666666666666666,defined,TRUE
Urobatis-jamaicensis_31_png.rf.ccc8f264c6407745d9a03df30acd029c.jpg,1,0,0,0,0,0,1,1,1,1,1,0,defined,TRUE
Sparisoma-chrysopterum_34_jpg.rf.7af02947844544048e6fffc7750e2999.jpg,2,0,0,1,0,1,3,2,1,0.6666666666666666,0.8,0.3333333333333333,defined,TRUE
2025-09-07_16-21-50-06-00_0002_105MEDIA_DSCF0681_JPG.rf.181c0285307f10180ea2d301d1f2cb67.jpg,4,0,1,1,1,1,5,5,0.8,0.8,0.8000000000000002,0.2,defined,TRUE
Scarus-iseri_4_jpeg.rf.61467b9887a63b6dcc9b2336fa2c56a8.jpg,1,0,0,0,0,0,1,1,1,1,1,0,defined,TRUE
Bodianus-rufus_27_jpeg.rf.68457c54119eb2638457e353eb541b1d.jpg,3,0,0,0,0,0,3,3,1,1,1,0,defined,TRUE
Scarus-vetula_2_jpg.rf.ed8efbff9dec098442b0dd42bb7e872e.jpg,1,0,0,1,0,1,2,1,1,0.5,0.6666666666666666,0.5,defined,TRUE
2024-09-02_14-40-44-06-00_0005_102MEDIA_DSCF0736_JPG.rf.80ddd26b2c6008eda41c09baa2a0a6a1.jpg,3,0,4,3,4,3,6,7,0.42857142857142855,0.5,0.4615384615384615,0.5,defined,TRUE
Scarus-vetula_36_jpg.rf.2c8e3b9cd4ab0fa74d55525f6e0ab33b.jpg,0,2,0,0,2,2,2,2,0,0,0,1,defined_zero_performance,TRUE
Canthigaster-rostrata_34_jpeg.rf.37b5c2261f6eb59096f2b51fa9de6e67.jpg,0,0,0,0,0,0,0,0,NA,NA,NA,NA,precision_recall_f1_undefined_no_objects,FALSE
2025-09-20_16-37-32-06-00_0003_111MEDIA_DSCF0922_JPG.rf.c84cd0db8ff14090d84663b213e4a571.jpg,0,0,0,3,0,3,3,0,NA,0,0,1,defined_zero_performance,FALSE
Scarus-coelestinus_42_jpeg.rf.0bcd5d25d49b249363d5652e50db7549.jpg,3,0,0,0,0,0,3,3,1,1,1,0,defined,TRUE
2024-08-12_17-12-26-06-00_0003_100MEDIA_DSCF0271_JPG.rf.13946bb06e7f4cea2c41493c61d61ae6.jpg,2,0,2,1,2,1,3,4,0.5,0.6666666666666666,0.5714285714285715,0.3333333333333333,defined,TRUE
Chaetodon-capistratus_30_jpeg.rf.57c0485a035123849134ca5d50f11e0a.jpg,1,0,1,0,1,0,1,2,0.5,1,0.6666666666666666,0,defined,TRUE
Bodianus-rufus_29_jpeg.rf.fc16eeff4334cc6e38f18cd0e9540053.jpg,1,0,0,4,0,4,5,1,1,0.2,0.33333333333333337,0.8,defined,TRUE
Nicholsina-usta_6_jpeg.rf.9276f737b5f91cc4d7c2dc0364b99171.jpg,1,0,1,3,1,3,4,2,0.5,0.25,0.3333333333333333,0.75,defined,TRUE
Azurina-cyanea_12_jpg.rf.5cd43481f9503a9a3a2d5063d2d1823b.jpg,2,0,0,0,0,0,2,2,1,1,1,0,defined,TRUE
Sparisoma-chrysopterum_56_jpg.rf.919ad752612879a9781085e1cfbad0b9.jpg,0,0,0,2,0,2,2,0,NA,0,0,1,defined_zero_performance,FALSE
Bodianus-rufus_2_jpeg.rf.78c5114c40b707764e92b8b6dbb3946a.jpg,1,0,1,0,1,0,1,2,0.5,1,0.6666666666666666,0,defined,TRUE
Sparisoma-viride_10_jpg.rf.3fb8cce96e5e220ad46385f18d92f59a.jpg,1,0,0,0,0,0,1,1,1,1,1,0,defined,TRUE
2024-08-14_11-13-48-06-00_0004_101MEDIA_DSCF0107_JPG.rf.ad38e9858c3b37f33554bd9c95518fe2.jpg,4,0,0,6,0,6,10,4,1,0.4,0.5714285714285715,0.6,defined,TRUE
Diodon-holocanthus_30_jpg.rf.dc0e2e7c5da586e05ba098f1fee8c7f6.jpg,2,0,0,2,0,2,4,2,1,0.5,0.6666666666666666,0.5,defined,TRUE
2025-09-20_10-05-02-06-00_0003_111MEDIA_DSCF0792_JPG.rf.cc71aeb6bd3eb84ef0350f35dba9d3e4.jpg,2,0,2,0,2,0,2,4,0.5,1,0.6666666666666666,0,defined,TRUE
Sparisoma-viride_27_jpeg.rf.08702c12e4073b28122ec8eb9ebd734e.jpg,0,0,0,2,0,2,2,0,NA,0,0,1,defined_zero_performance,FALSE
2024-08-12_17-06-28-06-00_0003_100MEDIA_DSCF0269_JPG.rf.2020ff9ce14bf382712c1929a4ca9e49.jpg,2,0,0,0,0,0,2,2,1,1,1,0,defined,TRUE
2024-08-15_11-16-22-06-00_0003_101MEDIA_DSCF0598_JPG.rf.518e12986dab4cd1350b83e71a758b44.jpg,0,0,0,3,0,3,3,0,NA,0,0,1,defined_zero_performance,FALSE
Nicholsina-usta_43_jpeg.rf.4d23fd0cb2ab3b7d81de36207ee6a86e.jpg,1,0,0,0,0,0,1,1,1,1,1,0,defined,TRUE
Acanthurus-coeruleus_16_jpg.rf.d0da9fe6c708b555f9a72aa17a5fe672.jpg,0,1,0,0,1,1,1,1,0,0,0,1,defined_zero_performance,TRUE
2024-08-12_16-50-40-06-00_0002_100MEDIA_DSCF0265_JPG.rf.e6eb9f2082486d26e21b448703670448.jpg,0,0,0,2,0,2,2,0,NA,0,0,1,defined_zero_performance,FALSE
2024-08-16_09-38-38-06-00_0004_102MEDIA_DSCF0036_JPG.rf.149a38c376436c9e8d1296f1b90a9022.jpg,4,0,2,2,2,2,6,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,defined,TRUE
Sparisoma-viride_ip_24_jpeg.rf.5fad46a75302c83a1f59c317ba4723ea.jpg,2,0,1,1,1,1,3,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,defined,TRUE
Pomacanthus-arcuatus_3_jpg.rf.5569f985a1a0574c4437be59ed0e530e.jpg,2,0,0,0,0,0,2,2,1,1,1,0,defined,TRUE
Rhomboplites-aurorubens_5_jpg.rf.b040d5e4743e5faa5a262179e69e175e.jpg,3,0,0,2,0,2,5,3,1,0.6,0.7499999999999999,0.4,defined,TRUE
Acanthurus-chirurgus_37_jpg.rf.55f0e3694882b7d6e1b1225bd491f7df.jpg,0,0,0,3,0,3,3,0,NA,0,0,1,defined_zero_performance,FALSE
2024-08-16_10-21-02-06-00_0005_102MEDIA_DSCF0005_JPG.rf.89a4458a7876d4b035b85a5d020edf29.jpg,0,2,2,2,4,4,4,4,0,0,0,1,defined_zero_performance,TRUE
2024-08-30_13-38-32-06-00_0003_101MEDIA_DSCF0488_JPG.rf.69e6e408fcb7b8ce98fbea1bd9965224.jpg,2,0,6,2,6,2,4,8,0.25,0.5,0.3333333333333333,0.5,defined,TRUE
2024-08-16_12-10-14-06-00_0003_102MEDIA_DSCF0098_JPG.rf.18f6bb8a39f141975199f2a241469c9c.jpg,6,0,0,0,0,0,6,6,1,1,1,0,defined,TRUE
Haemulon-flavolineatum_40_jpeg.rf.03b1b8e3164c8ada15b062981ef1c943.jpg,2,0,0,2,0,2,4,2,1,0.5,0.6666666666666666,0.5,defined,TRUE
Acanthurus-tractus_20_jpeg.rf.58303aa345adbc7833713f61b88862c5.jpg,0,0,0,0,0,0,0,0,NA,NA,NA,NA,precision_recall_f1_undefined_no_objects,FALSE
2024-08-16_10-26-40-06-00_0004_102MEDIA_DSCF0052_JPG.rf.24feb0100195831230ffb8d9c0c6d580.jpg,18,0,2,6,2,6,24,20,0.9,0.75,0.8181818181818182,0.25,defined,TRUE
Chromis-scotti_39_jpg.rf.259f5ee74353f1bf728d69c364f77b92.jpg,3,0,0,0,0,0,3,3,1,1,1,0,defined,TRUE
Haemulon-sciurus_46_jpg.rf.f6d1a9549e480ad65813c729cd068826.jpg,0,0,0,3,0,3,3,0,NA,0,0,1,defined_zero_performance,FALSE
2024-08-21_10-10-20-06-00_0004_104MEDIA_DSCF0452_JPG.rf.5d1065fb79e7939b5b10871793864430.jpg,1,0,0,1,0,1,2,1,1,0.5,0.6666666666666666,0.5,defined,TRUE
Haemulon-sciurus_45_jpeg.rf.c2cae11d46c34f3d02fe7f8cb0987fa8.jpg,3,0,0,0,0,0,3,3,1,1,1,0,defined,TRUE
Chaetodon-sedentarius_12_jpeg.rf.bfa222bda8488fccb85f3c7613b0527f.jpg,0,0,2,1,2,1,1,2,0,0,0,1,defined_zero_performance,TRUE
Calamus-bajonado_40_jpeg.rf.ddfc0c2d902d9eaf9f4616e80d1e83f1.jpg,1,0,0,0,0,0,1,1,1,1,1,0,defined,TRUE
Chromis-scotti_10_jpeg.rf.26afe66cfcdb593fe80e4ce0c5a7035f.jpg,2,0,0,0,0,0,2,2,1,1,1,0,defined,TRUE
Sparisoma-aurofrenatum_27_jpeg.rf.1b89ce07e3f9ddbd6fbd625920cbb5bb.jpg,0,2,2,0,4,2,2,4,0,0,0,1,defined_zero_performance,TRUE
Cephalopholis-fulva_1_jpg.rf.5fab28a06585e0ee7474fb6d841d0a8f.jpg,0,0,1,0,1,0,0,1,0,NA,NA,NA,recall_and_f1_undefined_no_ground_truth,TRUE
Seriola-zonata_26_png.rf.619a07eb6c6cebaa7eb1e4decb317244.jpg,0,0,0,0,0,0,0,0,NA,NA,NA,NA,precision_recall_f1_undefined_no_objects,FALSE
Mycteroperca-bonaci_50_jpg.rf.8012cc18df8224a92cb7c819d1eb0956.jpg,2,0,0,0,0,0,2,2,1,1,1,0,defined,TRUE
2024-08-13_06-48-04-06-00_0003_100MEDIA_DSCF0543_JPG.rf.199e2c79ded20f9d15a8db89f8853986.jpg,19,0,3,2,3,2,21,22,0.8636363636363636,0.9047619047619048,0.8837209302325582,0.09523809523809523,defined,TRUE
2024-08-25_07-09-26-06-00_0004_106MEDIA_DSCF0320_JPG.rf.8707b4bd774168fc09b5e4fab175ee29.jpg,2,0,0,8,0,8,10,2,1,0.2,0.33333333333333337,0.8,defined,TRUE
Haemulon-flavolineatum_14_jpg.rf.726b4f472ece724c4708300fc7da9c28.jpg,1,0,0,1,0,1,2,1,1,0.5,0.6666666666666666,0.5,defined,TRUE
Chaetodon-sedentarius_16_jpg.rf.81ca34a6762a3fd4a7d3e6d8e13371b2.jpg,2,0,0,0,0,0,2,2,1,1,1,0,defined,TRUE
2025-09-16_07-45-06-06-00_0005_109MEDIA_DSCF0826_JPG.rf.60a53ec93f2ef61e72acbf19a93cbee6.jpg,2,0,0,0,0,0,2,2,1,1,1,0,defined,TRUE
Chaetodon-capistratus_8_png.rf.205dccd6b6c37a1130f7670af83285ba.jpg,2,0,0,0,0,0,2,2,1,1,1,0,defined,TRUE
Lutjanus-jocu_35_jpg.rf.0ecc9317a8cf696d2266c402eab2522d.jpg,3,0,0,0,0,0,3,3,1,1,1,0,defined,TRUE
Nicholsina-usta_3_jpg.rf.93676c5a9e72d18da7a517b483860833.jpg,0,0,0,2,0,2,2,0,NA,0,0,1,defined_zero_performance,FALSE
2024-08-26_11-39-26-06-00_0005_106MEDIA_DSCF0848_JPG.rf.2bf7aafce67d6936959303b96d03273d.jpg,2,0,0,0,0,0,2,2,1,1,1,0,defined,TRUE
Calamus-bajonado_19_jpeg.rf.0450815d9fe2585d3fa838c6056afecb.jpg,3,0,0,0,0,0,3,3,1,1,1,0,defined,TRUE
2025-08-27_10-49-00-06-00_0003_100MEDIA_DSCF0264_JPG.rf.81302d08c9427e720b31fd784768c1a7.jpg,0,0,0,2,0,2,2,0,NA,0,0,1,defined_zero_performance,FALSE
2024-08-13_14-49-20-06-00_0001_100MEDIA_DSCF0711_JPG.rf.5049f591b49ab7f381bfdcf703a78750.jpg,6,0,0,0,0,0,6,6,1,1,1,0,defined,TRUE
2024-08-15_10-32-26-06-00_0004_101MEDIA_DSCF0573_JPG.rf.cf6e44fc753dce0dd961efd3642a1f29.jpg,4,0,0,0,0,0,4,4,1,1,1,0,defined,TRUE
Diodon-hystrix_50_jpg.rf.0e86fbe2e4384a994511a3cd48e41007.jpg,2,0,0,0,0,0,2,2,1,1,1,0,defined,TRUE
Cephalopholis-cruentata_21_jpeg.rf.bbeff014a51da54fbdd97a672fb2c4ac.jpg,3,0,0,0,0,0,3,3,1,1,1,0,defined,TRUE
Scarus-guacamaia_46_jpg.rf.8dd5224e6e91d7afcc33a2b1fe6f3353.jpg,2,0,0,0,0,0,2,2,1,1,1,0,defined,TRUE
Lutjanus-analis_16_jpg.rf.c5bc1488ff49b236513addfa0d9490ce.jpg,1,0,0,0,0,0,1,1,1,1,1,0,defined,TRUE
Lutjanus-jocu_jpeg.rf.45cf686c4dc695fb5173e964ac76bfdd.jpg,1,0,0,0,0,0,1,1,1,1,1,0,defined,TRUE
Rhomboplites-aurorubens_27_jpg.rf.7460a0b95275b10c75c4e370fb244af9.jpg,1,0,0,0,0,0,1,1,1,1,1,0,defined,TRUE
Azurina-cyanea_45_jpeg.rf.d22cc6941df36e7045a295d23976dcbc.jpg,2,0,1,1,1,1,3,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,defined,TRUE
2025-09-07_16-30-32-06-00_0003_105MEDIA_DSCF0667_JPG.rf.c0505f951ff8921cd22b8d1267075352.jpg,4,0,2,0,2,0,4,6,0.6666666666666666,1,0.8,0,defined,TRUE
Diodon-holocanthus_42_jpg.rf.94a02654dcbbaa344f0841f54de661c1.jpg,7,0,4,3,4,3,10,11,0.6363636363636364,0.7,0.6666666666666666,0.3,defined,TRUE
2024-08-13_14-25-46-06-00_0003_100MEDIA_DSCF0697_JPG.rf.a415caab209d034720fd87a1ea46b748.jpg,6,0,2,0,2,0,6,8,0.75,1,0.8571428571428571,0,defined,TRUE
Lachnolaimus-maximus_16_png.rf.b099d5b23becb263b98ea5a7982980b6.jpg,1,0,0,3,0,3,4,1,1,0.25,0.4,0.75,defined,TRUE
2024-08-13_14-25-18-06-00_0004_100MEDIA_DSCF0691_JPG.rf.12f41264b50e5163ea37305cf36742f0.jpg,7,0,0,3,0,3,10,7,1,0.7,0.8235294117647058,0.3,defined,TRUE
Acanthurus-tractus_28_jpg.rf.93a0b5a88429118d3a9390e7185fa10f.jpg,0,0,1,0,1,0,0,1,0,NA,NA,NA,recall_and_f1_undefined_no_ground_truth,TRUE
Chaetodon-capistratus_40_jpg.rf.009f45be2843b234abccef70f639b5ae.jpg,1,0,0,1,0,1,2,1,1,0.5,0.6666666666666666,0.5,defined,TRUE
Scarus-coelestinus_40_jpeg.rf.dbd33b1e96fd1b6c8faa736431b6b4f0.jpg,2,1,0,1,1,2,4,3,0.6666666666666666,0.5,0.5714285714285715,0.5,defined,TRUE
Cephalopholis-cruentata_23_jpg.rf.05c5d02854afe511089213164ae3d951.jpg,2,0,0,0,0,0,2,2,1,1,1,0,defined,TRUE
Pomacanthus-paru_30_jpg.rf.56e3f720d1793680224d82de70da8d4b.jpg,1,0,0,0,0,0,1,1,1,1,1,0,defined,TRUE
Calamus-bajonado_46_jpg.rf.c26dda9d9b174dc12d248767811a4788.jpg,3,0,0,1,0,1,4,3,1,0.75,0.8571428571428571,0.25,defined,TRUE
2025-09-08_14-18-44-06-00_0003_106MEDIA_DSCF0105_JPG.rf.7303ae54c9db9bb600b3bc7cc292efea.jpg,2,0,0,0,0,0,2,2,1,1,1,0,defined,TRUE
Sparisoma-aurofrenatum_36_jpg.rf.f3471e1c6c3234a8e293e9ab5a5f352b.jpg,2,0,0,0,0,0,2,2,1,1,1,0,defined,TRUE
Diodon-hystrix_18_png.rf.4cd6958cb52aa2177d53f69f9eeee156.jpg,1,0,0,0,0,0,1,1,1,1,1,0,defined,TRUE
Acanthurus-coeruleus_42_jpeg.rf.f537a0c7415b1ae78122d8404723f6ee.jpg,2,0,1,1,1,1,3,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,defined,TRUE
Cephalopholis-cruentata_40_jpg.rf.644b00fabd0b4a4280a453d357f5c06d.jpg,1,0,0,0,0,0,1,1,1,1,1,0,defined,TRUE
2024-08-15_16-33-08-06-00_0003_101MEDIA_DSCF0704_JPG.rf.62ede2ae12130730ca45ec5b49b3e257.jpg,2,0,0,0,0,0,2,2,1,1,1,0,defined,TRUE
Lachnolaimus-maximus_40_jpg.rf.8fc7811a2dd680421161170a6f5975e4.jpg,2,0,0,2,0,2,4,2,1,0.5,0.6666666666666666,0.5,defined,TRUE
Haemulon-sciurus_29_jpg.rf.218e259ced30c672a4c262ee86c22cf0.jpg,1,0,0,0,0,0,1,1,1,1,1,0,defined,TRUE
Diodon-hystrix_40_jpg.rf.3c14b1d539f7cee1bac816c88019813f.jpg,2,0,0,0,0,0,2,2,1,1,1,0,defined,TRUE
Lutjanus-jocu_27_jpeg.rf.dbc630c5b50b770145a63bbd76df9733.jpg,1,0,0,0,0,0,1,1,1,1,1,0,defined,TRUE
Acanthurus-coeruleus_39_jpeg.rf.7937020dc93f69ce9767fae99fd4b771.jpg,4,0,0,0,0,0,4,4,1,1,1,0,defined,TRUE
Haemulon-flavolineatum_13_jpeg.rf.81cb7a85d004611594da4325a6f3f930.jpg,10,0,0,5,0,5,15,10,1,0.6666666666666666,0.8,0.3333333333333333,defined,TRUE
2024-08-18_13-50-02-06-00_0003_103MEDIA_DSCF0094_JPG.rf.edc62511f40bb28fa0e103a381bb5a81.jpg,0,1,0,3,1,4,4,1,0,0,0,1,defined_zero_performance,TRUE
Lachnolaimus-maximus_6_jpeg.rf.55d0ec22d1376a80ec3270d8e71f2362.jpg,2,0,2,3,2,3,5,4,0.5,0.4,0.4444444444444445,0.6,defined,TRUE
Urobatis-jamaicensis_16_jpg.rf.13cfc429d39eac813300d81ad3a74055.jpg,2,0,0,0,0,0,2,2,1,1,1,0,defined,TRUE
Sparisoma-viride_38_jpeg.rf.3bbf5b6b0d860976d950303809d39a3c.jpg,1,0,0,1,0,1,2,1,1,0.5,0.6666666666666666,0.5,defined,TRUE
Scarus-coelestinus_60_jpeg.rf.74f22ea3efc27715125e4b617019fa28.jpg,2,0,0,1,0,1,3,2,1,0.6666666666666666,0.8,0.3333333333333333,defined,TRUE
2024-09-01_09-24-48-06-00_0002_102MEDIA_DSCF0341_JPG.rf.eda3963bd81ffe59985c50aa1b3fbad1.jpg,2,0,0,0,0,0,2,2,1,1,1,0,defined,TRUE
2024-08-13_09-23-26-06-00_0003_100MEDIA_DSCF0595_JPG.rf.530f3081edb6db88727203675f2f952e.jpg,0,2,2,0,4,2,2,4,0,0,0,1,defined_zero_performance,TRUE
