gt,pred,n,gt_name,pred_name,row_total,pct
23,51,0,Haemulon plumierii juvenil,Urobatis jamaicensis,23,0
23,52,0,Haemulon plumierii juvenil,unidentifiable,23,0
23,6,0,Haemulon plumierii juvenil,Bodianus rufus,23,0
23,7,0,Haemulon plumierii juvenil,Calamus spp,23,0
23,8,0,Haemulon plumierii juvenil,Caranx bartholomaei,23,0
23,9,0,Haemulon plumierii juvenil,Caranx latus,23,0
23,background,12,Haemulon plumierii juvenil,background,23,52.17391304347826
24,0,0,Haemulon sciurus,fish,24,0
24,1,0,Haemulon sciurus,Abudefduf saxatilis,24,0
24,10,0,Haemulon sciurus,Caranx ruber,24,0
24,11,0,Haemulon sciurus,Cephalopholis cruentata,24,0
24,12,0,Haemulon sciurus,Chaetodon capistratus,24,0
24,13,0,Haemulon sciurus,Chaetodon ocellatus,24,0
24,14,0,Haemulon sciurus,Chaetodon sedentarius,24,0
24,15,0,Haemulon sciurus,Chaetodon striatus,24,0
24,16,0,Haemulon sciurus,Chromis scotti,24,0
24,17,0,Haemulon sciurus,Diodon spp,24,0
24,18,0,Haemulon sciurus,Epinephelus spp,24,0
24,19,0,Haemulon sciurus,Ginglymostoma cirratum,24,0
24,2,0,Haemulon sciurus,Acanthurus chirurgus,24,0
24,20,1,Haemulon sciurus,Haemulon flavolineatum,24,4.166666666666667
24,21,0,Haemulon sciurus,Haemulon juvenil,24,0
24,22,2,Haemulon sciurus,Haemulon plumierii,24,8.333333333333334
24,23,0,Haemulon sciurus,Haemulon plumierii juvenil,24,0
24,24,16,Haemulon sciurus,Haemulon sciurus,24,66.66666666666667
24,25,0,Haemulon sciurus,Halichoeres spp,24,0
24,26,0,Haemulon sciurus,Holacanthus spp,24,0
24,27,0,Haemulon sciurus,Kyphosus spp,24,0
24,28,0,Haemulon sciurus,Lachnolaimus maximus,24,0
24,29,0,Haemulon sciurus,Lutjanus analis,24,0
24,3,0,Haemulon sciurus,Acanthurus coeruleus,24,0
24,30,0,Haemulon sciurus,Lutjanus griseus,24,0
24,31,0,Haemulon sciurus,Lutjanus jocu,24,0
24,32,0,Haemulon sciurus,Mycteroperca spp,24,0
24,33,0,Haemulon sciurus,Nicholsina usta,24,0
24,34,0,Haemulon sciurus,Ocyurus chrysurus,24,0
24,35,0,Haemulon sciurus,Pomacanthus arcuatus,24,0
24,36,0,Haemulon sciurus,Pomacanthus paru,24,0
24,37,0,Haemulon sciurus,Rhomboplites aurorubens,24,0
24,38,0,Haemulon sciurus,Scarus coelestinus,24,0
24,39,0,Haemulon sciurus,Scarus coeruleus,24,0
24,4,0,Haemulon sciurus,Anisotremus virginicus,24,0
24,40,0,Haemulon sciurus,Scarus guacamaia,24,0
24,41,0,Haemulon sciurus,Scarus iseri,24,0
24,42,0,Haemulon sciurus,Scarus juvenil,24,0
24,43,0,Haemulon sciurus,Scarus taeniopterus,24,0
24,44,0,Haemulon sciurus,Scarus vetula,24,0
24,45,0,Haemulon sciurus,Sparisoma aurofrenatum,24,0
24,46,0,Haemulon sciurus,Sparisoma chrysopterum,24,0
24,47,0,Haemulon sciurus,Sparisoma rubripinne FI,24,0
24,48,0,Haemulon sciurus,Sparisoma viride,24,0
24,49,0,Haemulon sciurus,Sparisoma viride FI,24,0
24,5,0,Haemulon sciurus,Azurina cyanea,24,0
24,50,0,Haemulon sciurus,Sphyraena barracuda,24,0
24,51,0,Haemulon sciurus,Urobatis jamaicensis,24,0
24,52,0,Haemulon sciurus,unidentifiable,24,0
24,6,0,Haemulon sciurus,Bodianus rufus,24,0
24,7,0,Haemulon sciurus,Calamus spp,24,0
24,8,0,Haemulon sciurus,Caranx bartholomaei,24,0
24,9,0,Haemulon sciurus,Caranx latus,24,0
24,background,5,Haemulon sciurus,background,24,20.833333333333332
25,0,0,Halichoeres spp,fish,17,0
25,1,0,Halichoeres spp,Abudefduf saxatilis,17,0
25,10,0,Halichoeres spp,Caranx ruber,17,0
25,11,0,Halichoeres spp,Cephalopholis cruentata,17,0
25,12,0,Halichoeres spp,Chaetodon capistratus,17,0
25,13,0,Halichoeres spp,Chaetodon ocellatus,17,0
25,14,0,Halichoeres spp,Chaetodon sedentarius,17,0
25,15,0,Halichoeres spp,Chaetodon striatus,17,0
25,16,0,Halichoeres spp,Chromis scotti,17,0
25,17,0,Halichoeres spp,Diodon spp,17,0
25,18,0,Halichoeres spp,Epinephelus spp,17,0
25,19,0,Halichoeres spp,Ginglymostoma cirratum,17,0
25,2,0,Halichoeres spp,Acanthurus chirurgus,17,0
25,20,0,Halichoeres spp,Haemulon flavolineatum,17,0
25,21,2,Halichoeres spp,Haemulon juvenil,17,11.764705882352942
25,22,0,Halichoeres spp,Haemulon plumierii,17,0
25,23,0,Halichoeres spp,Haemulon plumierii juvenil,17,0
25,24,0,Halichoeres spp,Haemulon sciurus,17,0
25,25,14,Halichoeres spp,Halichoeres spp,17,82.3529411764706
25,26,0,Halichoeres spp,Holacanthus spp,17,0
25,27,0,Halichoeres spp,Kyphosus spp,17,0
25,28,0,Halichoeres spp,Lachnolaimus maximus,17,0
25,29,0,Halichoeres spp,Lutjanus analis,17,0
25,3,0,Halichoeres spp,Acanthurus coeruleus,17,0
25,30,0,Halichoeres spp,Lutjanus griseus,17,0
25,31,0,Halichoeres spp,Lutjanus jocu,17,0
25,32,0,Halichoeres spp,Mycteroperca spp,17,0
25,33,0,Halichoeres spp,Nicholsina usta,17,0
25,34,0,Halichoeres spp,Ocyurus chrysurus,17,0
25,35,0,Halichoeres spp,Pomacanthus arcuatus,17,0
25,36,0,Halichoeres spp,Pomacanthus paru,17,0
25,37,0,Halichoeres spp,Rhomboplites aurorubens,17,0
25,38,0,Halichoeres spp,Scarus coelestinus,17,0
25,39,0,Halichoeres spp,Scarus coeruleus,17,0
25,4,0,Halichoeres spp,Anisotremus virginicus,17,0
25,40,0,Halichoeres spp,Scarus guacamaia,17,0
25,41,0,Halichoeres spp,Scarus iseri,17,0
25,42,0,Halichoeres spp,Scarus juvenil,17,0
25,43,0,Halichoeres spp,Scarus taeniopterus,17,0
25,44,0,Halichoeres spp,Scarus vetula,17,0
25,45,0,Halichoeres spp,Sparisoma aurofrenatum,17,0
25,46,0,Halichoeres spp,Sparisoma chrysopterum,17,0
25,47,0,Halichoeres spp,Sparisoma rubripinne FI,17,0
25,48,0,Halichoeres spp,Sparisoma viride,17,0
25,49,0,Halichoeres spp,Sparisoma viride FI,17,0
25,5,0,Halichoeres spp,Azurina cyanea,17,0
25,50,0,Halichoeres spp,Sphyraena barracuda,17,0
25,51,0,Halichoeres spp,Urobatis jamaicensis,17,0
25,52,0,Halichoeres spp,unidentifiable,17,0
25,6,0,Halichoeres spp,Bodianus rufus,17,0
25,7,0,Halichoeres spp,Calamus spp,17,0
25,8,0,Halichoeres spp,Caranx bartholomaei,17,0
25,9,0,Halichoeres spp,Caranx latus,17,0
25,background,1,Halichoeres spp,background,17,5.882352941176471
26,0,0,Holacanthus spp,fish,23,0
26,1,0,Holacanthus spp,Abudefduf saxatilis,23,0
26,10,0,Holacanthus spp,Caranx ruber,23,0
26,11,0,Holacanthus spp,Cephalopholis cruentata,23,0
26,12,0,Holacanthus spp,Chaetodon capistratus,23,0
26,13,0,Holacanthus spp,Chaetodon ocellatus,23,0
26,14,0,Holacanthus spp,Chaetodon sedentarius,23,0
26,15,0,Holacanthus spp,Chaetodon striatus,23,0
26,16,0,Holacanthus spp,Chromis scotti,23,0
26,17,0,Holacanthus spp,Diodon spp,23,0
26,18,0,Holacanthus spp,Epinephelus spp,23,0
26,19,0,Holacanthus spp,Ginglymostoma cirratum,23,0
26,2,0,Holacanthus spp,Acanthurus chirurgus,23,0
26,20,0,Holacanthus spp,Haemulon flavolineatum,23,0
26,21,0,Holacanthus spp,Haemulon juvenil,23,0
26,22,4,Holacanthus spp,Haemulon plumierii,23,17.391304347826086
26,23,0,Holacanthus spp,Haemulon plumierii juvenil,23,0
26,24,0,Holacanthus spp,Haemulon sciurus,23,0
26,25,0,Holacanthus spp,Halichoeres spp,23,0
26,26,16,Holacanthus spp,Holacanthus spp,23,69.56521739130434
26,27,0,Holacanthus spp,Kyphosus spp,23,0
26,28,0,Holacanthus spp,Lachnolaimus maximus,23,0
26,29,0,Holacanthus spp,Lutjanus analis,23,0
26,3,0,Holacanthus spp,Acanthurus coeruleus,23,0
26,30,0,Holacanthus spp,Lutjanus griseus,23,0
26,31,0,Holacanthus spp,Lutjanus jocu,23,0
26,32,0,Holacanthus spp,Mycteroperca spp,23,0
26,33,0,Holacanthus spp,Nicholsina usta,23,0
26,34,0,Holacanthus spp,Ocyurus chrysurus,23,0
26,35,0,Holacanthus spp,Pomacanthus arcuatus,23,0
26,36,0,Holacanthus spp,Pomacanthus paru,23,0
26,37,0,Holacanthus spp,Rhomboplites aurorubens,23,0
26,38,0,Holacanthus spp,Scarus coelestinus,23,0
26,39,0,Holacanthus spp,Scarus coeruleus,23,0
26,4,0,Holacanthus spp,Anisotremus virginicus,23,0
26,40,0,Holacanthus spp,Scarus guacamaia,23,0
26,41,0,Holacanthus spp,Scarus iseri,23,0
26,42,0,Holacanthus spp,Scarus juvenil,23,0
26,43,0,Holacanthus spp,Scarus taeniopterus,23,0
26,44,0,Holacanthus spp,Scarus vetula,23,0
26,45,0,Holacanthus spp,Sparisoma aurofrenatum,23,0
26,46,0,Holacanthus spp,Sparisoma chrysopterum,23,0
26,47,0,Holacanthus spp,Sparisoma rubripinne FI,23,0
26,48,0,Holacanthus spp,Sparisoma viride,23,0
26,49,0,Holacanthus spp,Sparisoma viride FI,23,0
26,5,0,Holacanthus spp,Azurina cyanea,23,0
26,50,0,Holacanthus spp,Sphyraena barracuda,23,0
26,51,0,Holacanthus spp,Urobatis jamaicensis,23,0
26,52,0,Holacanthus spp,unidentifiable,23,0
26,6,0,Holacanthus spp,Bodianus rufus,23,0
26,7,0,Holacanthus spp,Calamus spp,23,0
26,8,0,Holacanthus spp,Caranx bartholomaei,23,0
26,9,0,Holacanthus spp,Caranx latus,23,0
26,background,3,Holacanthus spp,background,23,13.043478260869565
27,0,0,Kyphosus spp,fish,48,0
27,1,0,Kyphosus spp,Abudefduf saxatilis,48,0
27,10,0,Kyphosus spp,Caranx ruber,48,0
27,11,0,Kyphosus spp,Cephalopholis cruentata,48,0
27,12,0,Kyphosus spp,Chaetodon capistratus,48,0
27,13,0,Kyphosus spp,Chaetodon ocellatus,48,0
27,14,0,Kyphosus spp,Chaetodon sedentarius,48,0
27,15,0,Kyphosus spp,Chaetodon striatus,48,0
27,16,0,Kyphosus spp,Chromis scotti,48,0
27,17,0,Kyphosus spp,Diodon spp,48,0
27,18,0,Kyphosus spp,Epinephelus spp,48,0
27,19,0,Kyphosus spp,Ginglymostoma cirratum,48,0
27,2,0,Kyphosus spp,Acanthurus chirurgus,48,0
27,20,0,Kyphosus spp,Haemulon flavolineatum,48,0
27,21,0,Kyphosus spp,Haemulon juvenil,48,0
27,22,0,Kyphosus spp,Haemulon plumierii,48,0
27,23,0,Kyphosus spp,Haemulon plumierii juvenil,48,0
27,24,0,Kyphosus spp,Haemulon sciurus,48,0
27,25,0,Kyphosus spp,Halichoeres spp,48,0
27,26,0,Kyphosus spp,Holacanthus spp,48,0
27,27,19,Kyphosus spp,Kyphosus spp,48,39.583333333333336
27,28,0,Kyphosus spp,Lachnolaimus maximus,48,0
27,29,0,Kyphosus spp,Lutjanus analis,48,0
27,3,0,Kyphosus spp,Acanthurus coeruleus,48,0
27,30,7,Kyphosus spp,Lutjanus griseus,48,14.583333333333334
27,31,0,Kyphosus spp,Lutjanus jocu,48,0
27,32,0,Kyphosus spp,Mycteroperca spp,48,0
27,33,0,Kyphosus spp,Nicholsina usta,48,0
27,34,0,Kyphosus spp,Ocyurus chrysurus,48,0
27,35,0,Kyphosus spp,Pomacanthus arcuatus,48,0
27,36,0,Kyphosus spp,Pomacanthus paru,48,0
27,37,0,Kyphosus spp,Rhomboplites aurorubens,48,0
27,38,0,Kyphosus spp,Scarus coelestinus,48,0
27,39,0,Kyphosus spp,Scarus coeruleus,48,0
27,4,0,Kyphosus spp,Anisotremus virginicus,48,0
27,40,0,Kyphosus spp,Scarus guacamaia,48,0
27,41,0,Kyphosus spp,Scarus iseri,48,0
27,42,0,Kyphosus spp,Scarus juvenil,48,0
27,43,0,Kyphosus spp,Scarus taeniopterus,48,0
27,44,0,Kyphosus spp,Scarus vetula,48,0
27,45,0,Kyphosus spp,Sparisoma aurofrenatum,48,0
27,46,0,Kyphosus spp,Sparisoma chrysopterum,48,0
27,47,0,Kyphosus spp,Sparisoma rubripinne FI,48,0
27,48,0,Kyphosus spp,Sparisoma viride,48,0
27,49,0,Kyphosus spp,Sparisoma viride FI,48,0
27,5,0,Kyphosus spp,Azurina cyanea,48,0
27,50,0,Kyphosus spp,Sphyraena barracuda,48,0
27,51,0,Kyphosus spp,Urobatis jamaicensis,48,0
27,52,0,Kyphosus spp,unidentifiable,48,0
27,6,0,Kyphosus spp,Bodianus rufus,48,0
27,7,0,Kyphosus spp,Calamus spp,48,0
27,8,0,Kyphosus spp,Caranx bartholomaei,48,0
27,9,0,Kyphosus spp,Caranx latus,48,0
27,background,22,Kyphosus spp,background,48,45.833333333333336
28,0,0,Lachnolaimus maximus,fish,36,0
28,1,0,Lachnolaimus maximus,Abudefduf saxatilis,36,0
28,10,0,Lachnolaimus maximus,Caranx ruber,36,0
28,11,0,Lachnolaimus maximus,Cephalopholis cruentata,36,0
28,12,0,Lachnolaimus maximus,Chaetodon capistratus,36,0
28,13,0,Lachnolaimus maximus,Chaetodon ocellatus,36,0
28,14,0,Lachnolaimus maximus,Chaetodon sedentarius,36,0
28,15,0,Lachnolaimus maximus,Chaetodon striatus,36,0
28,16,0,Lachnolaimus maximus,Chromis scotti,36,0
28,17,0,Lachnolaimus maximus,Diodon spp,36,0
28,18,0,Lachnolaimus maximus,Epinephelus spp,36,0
28,19,0,Lachnolaimus maximus,Ginglymostoma cirratum,36,0
28,2,0,Lachnolaimus maximus,Acanthurus chirurgus,36,0
28,20,0,Lachnolaimus maximus,Haemulon flavolineatum,36,0
28,21,0,Lachnolaimus maximus,Haemulon juvenil,36,0
28,22,2,Lachnolaimus maximus,Haemulon plumierii,36,5.555555555555555
28,23,0,Lachnolaimus maximus,Haemulon plumierii juvenil,36,0
28,24,0,Lachnolaimus maximus,Haemulon sciurus,36,0
28,25,0,Lachnolaimus maximus,Halichoeres spp,36,0
28,26,0,Lachnolaimus maximus,Holacanthus spp,36,0
28,27,0,Lachnolaimus maximus,Kyphosus spp,36,0
28,28,18,Lachnolaimus maximus,Lachnolaimus maximus,36,50
28,29,0,Lachnolaimus maximus,Lutjanus analis,36,0
28,3,0,Lachnolaimus maximus,Acanthurus coeruleus,36,0
28,30,0,Lachnolaimus maximus,Lutjanus griseus,36,0
28,31,0,Lachnolaimus maximus,Lutjanus jocu,36,0
28,32,0,Lachnolaimus maximus,Mycteroperca spp,36,0
28,33,0,Lachnolaimus maximus,Nicholsina usta,36,0
28,34,0,Lachnolaimus maximus,Ocyurus chrysurus,36,0
28,35,0,Lachnolaimus maximus,Pomacanthus arcuatus,36,0
28,36,0,Lachnolaimus maximus,Pomacanthus paru,36,0
28,37,0,Lachnolaimus maximus,Rhomboplites aurorubens,36,0
28,38,0,Lachnolaimus maximus,Scarus coelestinus,36,0
28,39,0,Lachnolaimus maximus,Scarus coeruleus,36,0
28,4,0,Lachnolaimus maximus,Anisotremus virginicus,36,0
28,40,0,Lachnolaimus maximus,Scarus guacamaia,36,0
28,41,0,Lachnolaimus maximus,Scarus iseri,36,0
28,42,0,Lachnolaimus maximus,Scarus juvenil,36,0
28,43,0,Lachnolaimus maximus,Scarus taeniopterus,36,0
28,44,0,Lachnolaimus maximus,Scarus vetula,36,0
28,45,0,Lachnolaimus maximus,Sparisoma aurofrenatum,36,0
28,46,0,Lachnolaimus maximus,Sparisoma chrysopterum,36,0
28,47,0,Lachnolaimus maximus,Sparisoma rubripinne FI,36,0
28,48,0,Lachnolaimus maximus,Sparisoma viride,36,0
28,49,0,Lachnolaimus maximus,Sparisoma viride FI,36,0
28,5,0,Lachnolaimus maximus,Azurina cyanea,36,0
28,50,0,Lachnolaimus maximus,Sphyraena barracuda,36,0
28,51,0,Lachnolaimus maximus,Urobatis jamaicensis,36,0
28,52,0,Lachnolaimus maximus,unidentifiable,36,0
28,6,0,Lachnolaimus maximus,Bodianus rufus,36,0
28,7,0,Lachnolaimus maximus,Calamus spp,36,0
28,8,0,Lachnolaimus maximus,Caranx bartholomaei,36,0
28,9,0,Lachnolaimus maximus,Caranx latus,36,0
28,background,16,Lachnolaimus maximus,background,36,44.44444444444444
29,0,0,Lutjanus analis,fish,26,0
29,1,0,Lutjanus analis,Abudefduf saxatilis,26,0
29,10,0,Lutjanus analis,Caranx ruber,26,0
29,11,0,Lutjanus analis,Cephalopholis cruentata,26,0
29,12,0,Lutjanus analis,Chaetodon capistratus,26,0
29,13,0,Lutjanus analis,Chaetodon ocellatus,26,0
29,14,0,Lutjanus analis,Chaetodon sedentarius,26,0
29,15,0,Lutjanus analis,Chaetodon striatus,26,0
29,16,0,Lutjanus analis,Chromis scotti,26,0
29,17,0,Lutjanus analis,Diodon spp,26,0
29,18,0,Lutjanus analis,Epinephelus spp,26,0
29,19,0,Lutjanus analis,Ginglymostoma cirratum,26,0
29,2,0,Lutjanus analis,Acanthurus chirurgus,26,0
29,20,0,Lutjanus analis,Haemulon flavolineatum,26,0
29,21,0,Lutjanus analis,Haemulon juvenil,26,0
29,22,0,Lutjanus analis,Haemulon plumierii,26,0
29,23,0,Lutjanus analis,Haemulon plumierii juvenil,26,0
29,24,0,Lutjanus analis,Haemulon sciurus,26,0
29,25,0,Lutjanus analis,Halichoeres spp,26,0
29,26,0,Lutjanus analis,Holacanthus spp,26,0
29,27,0,Lutjanus analis,Kyphosus spp,26,0
29,28,0,Lutjanus analis,Lachnolaimus maximus,26,0
29,29,21,Lutjanus analis,Lutjanus analis,26,80.76923076923077
29,3,0,Lutjanus analis,Acanthurus coeruleus,26,0
29,30,0,Lutjanus analis,Lutjanus griseus,26,0
29,31,0,Lutjanus analis,Lutjanus jocu,26,0
29,32,0,Lutjanus analis,Mycteroperca spp,26,0
29,33,0,Lutjanus analis,Nicholsina usta,26,0
29,34,0,Lutjanus analis,Ocyurus chrysurus,26,0
29,35,0,Lutjanus analis,Pomacanthus arcuatus,26,0
29,36,0,Lutjanus analis,Pomacanthus paru,26,0
29,37,0,Lutjanus analis,Rhomboplites aurorubens,26,0
29,38,0,Lutjanus analis,Scarus coelestinus,26,0
29,39,0,Lutjanus analis,Scarus coeruleus,26,0
29,4,0,Lutjanus analis,Anisotremus virginicus,26,0
29,40,0,Lutjanus analis,Scarus guacamaia,26,0
29,41,0,Lutjanus analis,Scarus iseri,26,0
29,42,0,Lutjanus analis,Scarus juvenil,26,0
29,43,0,Lutjanus analis,Scarus taeniopterus,26,0
29,44,0,Lutjanus analis,Scarus vetula,26,0
29,45,0,Lutjanus analis,Sparisoma aurofrenatum,26,0
29,46,0,Lutjanus analis,Sparisoma chrysopterum,26,0
29,47,0,Lutjanus analis,Sparisoma rubripinne FI,26,0
29,48,0,Lutjanus analis,Sparisoma viride,26,0
29,49,0,Lutjanus analis,Sparisoma viride FI,26,0
29,5,0,Lutjanus analis,Azurina cyanea,26,0
29,50,0,Lutjanus analis,Sphyraena barracuda,26,0
29,51,0,Lutjanus analis,Urobatis jamaicensis,26,0
29,52,0,Lutjanus analis,unidentifiable,26,0
29,6,0,Lutjanus analis,Bodianus rufus,26,0
29,7,0,Lutjanus analis,Calamus spp,26,0
29,8,0,Lutjanus analis,Caranx bartholomaei,26,0
29,9,0,Lutjanus analis,Caranx latus,26,0
29,background,5,Lutjanus analis,background,26,19.23076923076923
3,0,0,Acanthurus coeruleus,fish,29,0
3,1,0,Acanthurus coeruleus,Abudefduf saxatilis,29,0
3,10,0,Acanthurus coeruleus,Caranx ruber,29,0
3,11,0,Acanthurus coeruleus,Cephalopholis cruentata,29,0
3,12,0,Acanthurus coeruleus,Chaetodon capistratus,29,0
3,13,0,Acanthurus coeruleus,Chaetodon ocellatus,29,0
3,14,0,Acanthurus coeruleus,Chaetodon sedentarius,29,0
3,15,0,Acanthurus coeruleus,Chaetodon striatus,29,0
3,16,0,Acanthurus coeruleus,Chromis scotti,29,0
3,17,0,Acanthurus coeruleus,Diodon spp,29,0
3,18,0,Acanthurus coeruleus,Epinephelus spp,29,0
3,19,0,Acanthurus coeruleus,Ginglymostoma cirratum,29,0
3,2,0,Acanthurus coeruleus,Acanthurus chirurgus,29,0
3,20,0,Acanthurus coeruleus,Haemulon flavolineatum,29,0
3,21,0,Acanthurus coeruleus,Haemulon juvenil,29,0
3,22,0,Acanthurus coeruleus,Haemulon plumierii,29,0
3,23,0,Acanthurus coeruleus,Haemulon plumierii juvenil,29,0
3,24,0,Acanthurus coeruleus,Haemulon sciurus,29,0
3,25,0,Acanthurus coeruleus,Halichoeres spp,29,0
3,26,0,Acanthurus coeruleus,Holacanthus spp,29,0
3,27,0,Acanthurus coeruleus,Kyphosus spp,29,0
3,28,0,Acanthurus coeruleus,Lachnolaimus maximus,29,0
3,29,0,Acanthurus coeruleus,Lutjanus analis,29,0
3,3,23,Acanthurus coeruleus,Acanthurus coeruleus,29,79.3103448275862
3,30,0,Acanthurus coeruleus,Lutjanus griseus,29,0
3,31,0,Acanthurus coeruleus,Lutjanus jocu,29,0
3,32,0,Acanthurus coeruleus,Mycteroperca spp,29,0
3,33,0,Acanthurus coeruleus,Nicholsina usta,29,0
3,34,0,Acanthurus coeruleus,Ocyurus chrysurus,29,0
3,35,0,Acanthurus coeruleus,Pomacanthus arcuatus,29,0
3,36,0,Acanthurus coeruleus,Pomacanthus paru,29,0
3,37,0,Acanthurus coeruleus,Rhomboplites aurorubens,29,0
3,38,0,Acanthurus coeruleus,Scarus coelestinus,29,0
3,39,0,Acanthurus coeruleus,Scarus coeruleus,29,0
3,4,0,Acanthurus coeruleus,Anisotremus virginicus,29,0
3,40,0,Acanthurus coeruleus,Scarus guacamaia,29,0
3,41,0,Acanthurus coeruleus,Scarus iseri,29,0
3,42,0,Acanthurus coeruleus,Scarus juvenil,29,0
3,43,0,Acanthurus coeruleus,Scarus taeniopterus,29,0
3,44,1,Acanthurus coeruleus,Scarus vetula,29,3.4482758620689653
3,45,0,Acanthurus coeruleus,Sparisoma aurofrenatum,29,0
3,46,0,Acanthurus coeruleus,Sparisoma chrysopterum,29,0
3,47,0,Acanthurus coeruleus,Sparisoma rubripinne FI,29,0
3,48,0,Acanthurus coeruleus,Sparisoma viride,29,0
3,49,0,Acanthurus coeruleus,Sparisoma viride FI,29,0
3,5,0,Acanthurus coeruleus,Azurina cyanea,29,0
3,50,0,Acanthurus coeruleus,Sphyraena barracuda,29,0
3,51,0,Acanthurus coeruleus,Urobatis jamaicensis,29,0
3,52,0,Acanthurus coeruleus,unidentifiable,29,0
3,6,0,Acanthurus coeruleus,Bodianus rufus,29,0
3,7,0,Acanthurus coeruleus,Calamus spp,29,0
3,8,0,Acanthurus coeruleus,Caranx bartholomaei,29,0
3,9,0,Acanthurus coeruleus,Caranx latus,29,0
3,background,5,Acanthurus coeruleus,background,29,17.24137931034483
30,0,0,Lutjanus griseus,fish,94,0
30,1,0,Lutjanus griseus,Abudefduf saxatilis,94,0
30,10,0,Lutjanus griseus,Caranx ruber,94,0
30,11,0,Lutjanus griseus,Cephalopholis cruentata,94,0
30,12,0,Lutjanus griseus,Chaetodon capistratus,94,0
30,13,0,Lutjanus griseus,Chaetodon ocellatus,94,0
30,14,0,Lutjanus griseus,Chaetodon sedentarius,94,0
30,15,0,Lutjanus griseus,Chaetodon striatus,94,0
30,16,0,Lutjanus griseus,Chromis scotti,94,0
30,17,0,Lutjanus griseus,Diodon spp,94,0
30,18,0,Lutjanus griseus,Epinephelus spp,94,0
30,19,0,Lutjanus griseus,Ginglymostoma cirratum,94,0
30,2,0,Lutjanus griseus,Acanthurus chirurgus,94,0
30,20,0,Lutjanus griseus,Haemulon flavolineatum,94,0
30,21,0,Lutjanus griseus,Haemulon juvenil,94,0
30,22,2,Lutjanus griseus,Haemulon plumierii,94,2.127659574468085
30,23,0,Lutjanus griseus,Haemulon plumierii juvenil,94,0
30,24,0,Lutjanus griseus,Haemulon sciurus,94,0
30,25,0,Lutjanus griseus,Halichoeres spp,94,0
30,26,0,Lutjanus griseus,Holacanthus spp,94,0
30,27,0,Lutjanus griseus,Kyphosus spp,94,0
30,28,0,Lutjanus griseus,Lachnolaimus maximus,94,0
30,29,0,Lutjanus griseus,Lutjanus analis,94,0
30,3,0,Lutjanus griseus,Acanthurus coeruleus,94,0
30,30,68,Lutjanus griseus,Lutjanus griseus,94,72.34042553191489
30,31,0,Lutjanus griseus,Lutjanus jocu,94,0
30,32,0,Lutjanus griseus,Mycteroperca spp,94,0
30,33,0,Lutjanus griseus,Nicholsina usta,94,0
30,34,0,Lutjanus griseus,Ocyurus chrysurus,94,0
30,35,0,Lutjanus griseus,Pomacanthus arcuatus,94,0
30,36,0,Lutjanus griseus,Pomacanthus paru,94,0
30,37,0,Lutjanus griseus,Rhomboplites aurorubens,94,0
30,38,0,Lutjanus griseus,Scarus coelestinus,94,0
30,39,0,Lutjanus griseus,Scarus coeruleus,94,0
30,4,0,Lutjanus griseus,Anisotremus virginicus,94,0
30,40,0,Lutjanus griseus,Scarus guacamaia,94,0
30,41,0,Lutjanus griseus,Scarus iseri,94,0
30,42,0,Lutjanus griseus,Scarus juvenil,94,0
30,43,0,Lutjanus griseus,Scarus taeniopterus,94,0
30,44,0,Lutjanus griseus,Scarus vetula,94,0
30,45,0,Lutjanus griseus,Sparisoma aurofrenatum,94,0
30,46,0,Lutjanus griseus,Sparisoma chrysopterum,94,0
30,47,0,Lutjanus griseus,Sparisoma rubripinne FI,94,0
30,48,0,Lutjanus griseus,Sparisoma viride,94,0
30,49,0,Lutjanus griseus,Sparisoma viride FI,94,0
30,5,0,Lutjanus griseus,Azurina cyanea,94,0
30,50,0,Lutjanus griseus,Sphyraena barracuda,94,0
30,51,0,Lutjanus griseus,Urobatis jamaicensis,94,0
30,52,0,Lutjanus griseus,unidentifiable,94,0
30,6,0,Lutjanus griseus,Bodianus rufus,94,0
30,7,0,Lutjanus griseus,Calamus spp,94,0
30,8,0,Lutjanus griseus,Caranx bartholomaei,94,0
30,9,0,Lutjanus griseus,Caranx latus,94,0
30,background,24,Lutjanus griseus,background,94,25.53191489361702
31,0,0,Lutjanus jocu,fish,22,0
31,1,0,Lutjanus jocu,Abudefduf saxatilis,22,0
31,10,0,Lutjanus jocu,Caranx ruber,22,0
31,11,0,Lutjanus jocu,Cephalopholis cruentata,22,0
31,12,0,Lutjanus jocu,Chaetodon capistratus,22,0
31,13,0,Lutjanus jocu,Chaetodon ocellatus,22,0
31,14,0,Lutjanus jocu,Chaetodon sedentarius,22,0
31,15,0,Lutjanus jocu,Chaetodon striatus,22,0
31,16,0,Lutjanus jocu,Chromis scotti,22,0
31,17,0,Lutjanus jocu,Diodon spp,22,0
31,18,0,Lutjanus jocu,Epinephelus spp,22,0
31,19,0,Lutjanus jocu,Ginglymostoma cirratum,22,0
31,2,0,Lutjanus jocu,Acanthurus chirurgus,22,0
31,20,0,Lutjanus jocu,Haemulon flavolineatum,22,0
31,21,0,Lutjanus jocu,Haemulon juvenil,22,0
31,22,0,Lutjanus jocu,Haemulon plumierii,22,0
31,23,0,Lutjanus jocu,Haemulon plumierii juvenil,22,0
31,24,0,Lutjanus jocu,Haemulon sciurus,22,0
31,25,0,Lutjanus jocu,Halichoeres spp,22,0
31,26,0,Lutjanus jocu,Holacanthus spp,22,0
