gt,pred,n,gt_name,pred_name
28,23,0,Lachnolaimus maximus,Haemulon plumierii juvenil
28,24,0,Lachnolaimus maximus,Haemulon sciurus
28,25,0,Lachnolaimus maximus,Halichoeres spp
28,26,0,Lachnolaimus maximus,Holacanthus spp
28,27,0,Lachnolaimus maximus,Kyphosus spp
28,28,18,Lachnolaimus maximus,Lachnolaimus maximus
28,29,0,Lachnolaimus maximus,Lutjanus analis
28,3,0,Lachnolaimus maximus,Acanthurus coeruleus
28,30,0,Lachnolaimus maximus,Lutjanus griseus
28,31,0,Lachnolaimus maximus,Lutjanus jocu
28,32,0,Lachnolaimus maximus,Mycteroperca spp
28,33,0,Lachnolaimus maximus,Nicholsina usta
28,34,0,Lachnolaimus maximus,Ocyurus chrysurus
28,35,0,Lachnolaimus maximus,Pomacanthus arcuatus
28,36,0,Lachnolaimus maximus,Pomacanthus paru
28,37,0,Lachnolaimus maximus,Rhomboplites aurorubens
28,38,0,Lachnolaimus maximus,Scarus coelestinus
28,39,0,Lachnolaimus maximus,Scarus coeruleus
28,4,0,Lachnolaimus maximus,Anisotremus virginicus
28,40,0,Lachnolaimus maximus,Scarus guacamaia
28,41,0,Lachnolaimus maximus,Scarus iseri
28,42,0,Lachnolaimus maximus,Scarus juvenil
28,43,0,Lachnolaimus maximus,Scarus taeniopterus
28,44,0,Lachnolaimus maximus,Scarus vetula
28,45,0,Lachnolaimus maximus,Sparisoma aurofrenatum
28,46,0,Lachnolaimus maximus,Sparisoma chrysopterum
28,47,0,Lachnolaimus maximus,Sparisoma rubripinne FI
28,48,0,Lachnolaimus maximus,Sparisoma viride
28,49,0,Lachnolaimus maximus,Sparisoma viride FI
28,5,0,Lachnolaimus maximus,Azurina cyanea
28,50,0,Lachnolaimus maximus,Sphyraena barracuda
28,51,0,Lachnolaimus maximus,Urobatis jamaicensis
28,52,0,Lachnolaimus maximus,unidentifiable
28,6,0,Lachnolaimus maximus,Bodianus rufus
28,7,0,Lachnolaimus maximus,Calamus spp
28,8,0,Lachnolaimus maximus,Caranx bartholomaei
28,9,0,Lachnolaimus maximus,Caranx latus
28,background,16,Lachnolaimus maximus,background
29,0,0,Lutjanus analis,fish
29,1,0,Lutjanus analis,Abudefduf saxatilis
29,10,0,Lutjanus analis,Caranx ruber
29,11,0,Lutjanus analis,Cephalopholis cruentata
29,12,0,Lutjanus analis,Chaetodon capistratus
29,13,0,Lutjanus analis,Chaetodon ocellatus
29,14,0,Lutjanus analis,Chaetodon sedentarius
29,15,0,Lutjanus analis,Chaetodon striatus
29,16,0,Lutjanus analis,Chromis scotti
29,17,0,Lutjanus analis,Diodon spp
29,18,0,Lutjanus analis,Epinephelus spp
29,19,0,Lutjanus analis,Ginglymostoma cirratum
29,2,0,Lutjanus analis,Acanthurus chirurgus
29,20,0,Lutjanus analis,Haemulon flavolineatum
29,21,0,Lutjanus analis,Haemulon juvenil
29,22,0,Lutjanus analis,Haemulon plumierii
29,23,0,Lutjanus analis,Haemulon plumierii juvenil
29,24,0,Lutjanus analis,Haemulon sciurus
29,25,0,Lutjanus analis,Halichoeres spp
29,26,0,Lutjanus analis,Holacanthus spp
29,27,0,Lutjanus analis,Kyphosus spp
29,28,0,Lutjanus analis,Lachnolaimus maximus
29,29,21,Lutjanus analis,Lutjanus analis
29,3,0,Lutjanus analis,Acanthurus coeruleus
29,30,0,Lutjanus analis,Lutjanus griseus
29,31,0,Lutjanus analis,Lutjanus jocu
29,32,0,Lutjanus analis,Mycteroperca spp
29,33,0,Lutjanus analis,Nicholsina usta
29,34,0,Lutjanus analis,Ocyurus chrysurus
29,35,0,Lutjanus analis,Pomacanthus arcuatus
29,36,0,Lutjanus analis,Pomacanthus paru
29,37,0,Lutjanus analis,Rhomboplites aurorubens
29,38,0,Lutjanus analis,Scarus coelestinus
29,39,0,Lutjanus analis,Scarus coeruleus
29,4,0,Lutjanus analis,Anisotremus virginicus
29,40,0,Lutjanus analis,Scarus guacamaia
29,41,0,Lutjanus analis,Scarus iseri
29,42,0,Lutjanus analis,Scarus juvenil
29,43,0,Lutjanus analis,Scarus taeniopterus
29,44,0,Lutjanus analis,Scarus vetula
29,45,0,Lutjanus analis,Sparisoma aurofrenatum
29,46,0,Lutjanus analis,Sparisoma chrysopterum
29,47,0,Lutjanus analis,Sparisoma rubripinne FI
29,48,0,Lutjanus analis,Sparisoma viride
29,49,0,Lutjanus analis,Sparisoma viride FI
29,5,0,Lutjanus analis,Azurina cyanea
29,50,0,Lutjanus analis,Sphyraena barracuda
29,51,0,Lutjanus analis,Urobatis jamaicensis
29,52,0,Lutjanus analis,unidentifiable
29,6,0,Lutjanus analis,Bodianus rufus
29,7,0,Lutjanus analis,Calamus spp
29,8,0,Lutjanus analis,Caranx bartholomaei
29,9,0,Lutjanus analis,Caranx latus
29,background,5,Lutjanus analis,background
3,0,0,Acanthurus coeruleus,fish
3,1,0,Acanthurus coeruleus,Abudefduf saxatilis
3,10,0,Acanthurus coeruleus,Caranx ruber
3,11,0,Acanthurus coeruleus,Cephalopholis cruentata
3,12,0,Acanthurus coeruleus,Chaetodon capistratus
3,13,0,Acanthurus coeruleus,Chaetodon ocellatus
3,14,0,Acanthurus coeruleus,Chaetodon sedentarius
3,15,0,Acanthurus coeruleus,Chaetodon striatus
3,16,0,Acanthurus coeruleus,Chromis scotti
3,17,0,Acanthurus coeruleus,Diodon spp
3,18,0,Acanthurus coeruleus,Epinephelus spp
3,19,0,Acanthurus coeruleus,Ginglymostoma cirratum
3,2,0,Acanthurus coeruleus,Acanthurus chirurgus
3,20,0,Acanthurus coeruleus,Haemulon flavolineatum
3,21,0,Acanthurus coeruleus,Haemulon juvenil
3,22,0,Acanthurus coeruleus,Haemulon plumierii
3,23,0,Acanthurus coeruleus,Haemulon plumierii juvenil
3,24,0,Acanthurus coeruleus,Haemulon sciurus
3,25,0,Acanthurus coeruleus,Halichoeres spp
3,26,0,Acanthurus coeruleus,Holacanthus spp
3,27,0,Acanthurus coeruleus,Kyphosus spp
3,28,0,Acanthurus coeruleus,Lachnolaimus maximus
3,29,0,Acanthurus coeruleus,Lutjanus analis
3,3,23,Acanthurus coeruleus,Acanthurus coeruleus
3,30,0,Acanthurus coeruleus,Lutjanus griseus
3,31,0,Acanthurus coeruleus,Lutjanus jocu
3,32,0,Acanthurus coeruleus,Mycteroperca spp
3,33,0,Acanthurus coeruleus,Nicholsina usta
3,34,0,Acanthurus coeruleus,Ocyurus chrysurus
3,35,0,Acanthurus coeruleus,Pomacanthus arcuatus
3,36,0,Acanthurus coeruleus,Pomacanthus paru
3,37,0,Acanthurus coeruleus,Rhomboplites aurorubens
3,38,0,Acanthurus coeruleus,Scarus coelestinus
3,39,0,Acanthurus coeruleus,Scarus coeruleus
3,4,0,Acanthurus coeruleus,Anisotremus virginicus
3,40,0,Acanthurus coeruleus,Scarus guacamaia
3,41,0,Acanthurus coeruleus,Scarus iseri
3,42,0,Acanthurus coeruleus,Scarus juvenil
3,43,0,Acanthurus coeruleus,Scarus taeniopterus
3,44,1,Acanthurus coeruleus,Scarus vetula
3,45,0,Acanthurus coeruleus,Sparisoma aurofrenatum
3,46,0,Acanthurus coeruleus,Sparisoma chrysopterum
3,47,0,Acanthurus coeruleus,Sparisoma rubripinne FI
3,48,0,Acanthurus coeruleus,Sparisoma viride
3,49,0,Acanthurus coeruleus,Sparisoma viride FI
3,5,0,Acanthurus coeruleus,Azurina cyanea
3,50,0,Acanthurus coeruleus,Sphyraena barracuda
3,51,0,Acanthurus coeruleus,Urobatis jamaicensis
3,52,0,Acanthurus coeruleus,unidentifiable
3,6,0,Acanthurus coeruleus,Bodianus rufus
3,7,0,Acanthurus coeruleus,Calamus spp
3,8,0,Acanthurus coeruleus,Caranx bartholomaei
3,9,0,Acanthurus coeruleus,Caranx latus
3,background,5,Acanthurus coeruleus,background
30,0,0,Lutjanus griseus,fish
30,1,0,Lutjanus griseus,Abudefduf saxatilis
30,10,0,Lutjanus griseus,Caranx ruber
30,11,0,Lutjanus griseus,Cephalopholis cruentata
30,12,0,Lutjanus griseus,Chaetodon capistratus
30,13,0,Lutjanus griseus,Chaetodon ocellatus
30,14,0,Lutjanus griseus,Chaetodon sedentarius
30,15,0,Lutjanus griseus,Chaetodon striatus
30,16,0,Lutjanus griseus,Chromis scotti
30,17,0,Lutjanus griseus,Diodon spp
30,18,0,Lutjanus griseus,Epinephelus spp
30,19,0,Lutjanus griseus,Ginglymostoma cirratum
30,2,0,Lutjanus griseus,Acanthurus chirurgus
30,20,0,Lutjanus griseus,Haemulon flavolineatum
30,21,0,Lutjanus griseus,Haemulon juvenil
30,22,2,Lutjanus griseus,Haemulon plumierii
30,23,0,Lutjanus griseus,Haemulon plumierii juvenil
30,24,0,Lutjanus griseus,Haemulon sciurus
30,25,0,Lutjanus griseus,Halichoeres spp
30,26,0,Lutjanus griseus,Holacanthus spp
30,27,0,Lutjanus griseus,Kyphosus spp
30,28,0,Lutjanus griseus,Lachnolaimus maximus
30,29,0,Lutjanus griseus,Lutjanus analis
30,3,0,Lutjanus griseus,Acanthurus coeruleus
30,30,68,Lutjanus griseus,Lutjanus griseus
30,31,0,Lutjanus griseus,Lutjanus jocu
30,32,0,Lutjanus griseus,Mycteroperca spp
30,33,0,Lutjanus griseus,Nicholsina usta
30,34,0,Lutjanus griseus,Ocyurus chrysurus
30,35,0,Lutjanus griseus,Pomacanthus arcuatus
30,36,0,Lutjanus griseus,Pomacanthus paru
30,37,0,Lutjanus griseus,Rhomboplites aurorubens
30,38,0,Lutjanus griseus,Scarus coelestinus
30,39,0,Lutjanus griseus,Scarus coeruleus
30,4,0,Lutjanus griseus,Anisotremus virginicus
30,40,0,Lutjanus griseus,Scarus guacamaia
30,41,0,Lutjanus griseus,Scarus iseri
30,42,0,Lutjanus griseus,Scarus juvenil
30,43,0,Lutjanus griseus,Scarus taeniopterus
30,44,0,Lutjanus griseus,Scarus vetula
30,45,0,Lutjanus griseus,Sparisoma aurofrenatum
30,46,0,Lutjanus griseus,Sparisoma chrysopterum
30,47,0,Lutjanus griseus,Sparisoma rubripinne FI
30,48,0,Lutjanus griseus,Sparisoma viride
30,49,0,Lutjanus griseus,Sparisoma viride FI
30,5,0,Lutjanus griseus,Azurina cyanea
30,50,0,Lutjanus griseus,Sphyraena barracuda
30,51,0,Lutjanus griseus,Urobatis jamaicensis
30,52,0,Lutjanus griseus,unidentifiable
30,6,0,Lutjanus griseus,Bodianus rufus
30,7,0,Lutjanus griseus,Calamus spp
30,8,0,Lutjanus griseus,Caranx bartholomaei
30,9,0,Lutjanus griseus,Caranx latus
30,background,24,Lutjanus griseus,background
31,0,0,Lutjanus jocu,fish
31,1,0,Lutjanus jocu,Abudefduf saxatilis
31,10,0,Lutjanus jocu,Caranx ruber
31,11,0,Lutjanus jocu,Cephalopholis cruentata
31,12,0,Lutjanus jocu,Chaetodon capistratus
31,13,0,Lutjanus jocu,Chaetodon ocellatus
31,14,0,Lutjanus jocu,Chaetodon sedentarius
31,15,0,Lutjanus jocu,Chaetodon striatus
31,16,0,Lutjanus jocu,Chromis scotti
31,17,0,Lutjanus jocu,Diodon spp
31,18,0,Lutjanus jocu,Epinephelus spp
31,19,0,Lutjanus jocu,Ginglymostoma cirratum
31,2,0,Lutjanus jocu,Acanthurus chirurgus
31,20,0,Lutjanus jocu,Haemulon flavolineatum
31,21,0,Lutjanus jocu,Haemulon juvenil
31,22,0,Lutjanus jocu,Haemulon plumierii
31,23,0,Lutjanus jocu,Haemulon plumierii juvenil
31,24,0,Lutjanus jocu,Haemulon sciurus
31,25,0,Lutjanus jocu,Halichoeres spp
31,26,0,Lutjanus jocu,Holacanthus spp
31,27,0,Lutjanus jocu,Kyphosus spp
31,28,0,Lutjanus jocu,Lachnolaimus maximus
31,29,0,Lutjanus jocu,Lutjanus analis
31,3,0,Lutjanus jocu,Acanthurus coeruleus
31,30,0,Lutjanus jocu,Lutjanus griseus
31,31,19,Lutjanus jocu,Lutjanus jocu
31,32,0,Lutjanus jocu,Mycteroperca spp
31,33,0,Lutjanus jocu,Nicholsina usta
31,34,0,Lutjanus jocu,Ocyurus chrysurus
31,35,0,Lutjanus jocu,Pomacanthus arcuatus
31,36,0,Lutjanus jocu,Pomacanthus paru
31,37,0,Lutjanus jocu,Rhomboplites aurorubens
31,38,0,Lutjanus jocu,Scarus coelestinus
31,39,0,Lutjanus jocu,Scarus coeruleus
31,4,0,Lutjanus jocu,Anisotremus virginicus
31,40,0,Lutjanus jocu,Scarus guacamaia
31,41,0,Lutjanus jocu,Scarus iseri
31,42,0,Lutjanus jocu,Scarus juvenil
31,43,0,Lutjanus jocu,Scarus taeniopterus
31,44,0,Lutjanus jocu,Scarus vetula
31,45,0,Lutjanus jocu,Sparisoma aurofrenatum
31,46,0,Lutjanus jocu,Sparisoma chrysopterum
31,47,0,Lutjanus jocu,Sparisoma rubripinne FI
31,48,0,Lutjanus jocu,Sparisoma viride
31,49,0,Lutjanus jocu,Sparisoma viride FI
31,5,0,Lutjanus jocu,Azurina cyanea
31,50,0,Lutjanus jocu,Sphyraena barracuda
31,51,0,Lutjanus jocu,Urobatis jamaicensis
31,52,0,Lutjanus jocu,unidentifiable
31,6,0,Lutjanus jocu,Bodianus rufus
31,7,0,Lutjanus jocu,Calamus spp
31,8,0,Lutjanus jocu,Caranx bartholomaei
31,9,0,Lutjanus jocu,Caranx latus
31,background,3,Lutjanus jocu,background
32,0,0,Mycteroperca spp,fish
32,1,0,Mycteroperca spp,Abudefduf saxatilis
32,10,0,Mycteroperca spp,Caranx ruber
32,11,0,Mycteroperca spp,Cephalopholis cruentata
32,12,0,Mycteroperca spp,Chaetodon capistratus
32,13,0,Mycteroperca spp,Chaetodon ocellatus
32,14,0,Mycteroperca spp,Chaetodon sedentarius
32,15,0,Mycteroperca spp,Chaetodon striatus
32,16,0,Mycteroperca spp,Chromis scotti
32,17,0,Mycteroperca spp,Diodon spp
32,18,0,Mycteroperca spp,Epinephelus spp
32,19,0,Mycteroperca spp,Ginglymostoma cirratum
32,2,0,Mycteroperca spp,Acanthurus chirurgus
32,20,0,Mycteroperca spp,Haemulon flavolineatum
32,21,0,Mycteroperca spp,Haemulon juvenil
32,22,0,Mycteroperca spp,Haemulon plumierii
32,23,0,Mycteroperca spp,Haemulon plumierii juvenil
32,24,0,Mycteroperca spp,Haemulon sciurus
32,25,0,Mycteroperca spp,Halichoeres spp
32,26,0,Mycteroperca spp,Holacanthus spp
32,27,0,Mycteroperca spp,Kyphosus spp
32,28,0,Mycteroperca spp,Lachnolaimus maximus
32,29,0,Mycteroperca spp,Lutjanus analis
32,3,0,Mycteroperca spp,Acanthurus coeruleus
32,30,0,Mycteroperca spp,Lutjanus griseus
32,31,0,Mycteroperca spp,Lutjanus jocu
32,32,16,Mycteroperca spp,Mycteroperca spp
32,33,0,Mycteroperca spp,Nicholsina usta
32,34,0,Mycteroperca spp,Ocyurus chrysurus
32,35,0,Mycteroperca spp,Pomacanthus arcuatus
32,36,0,Mycteroperca spp,Pomacanthus paru
32,37,0,Mycteroperca spp,Rhomboplites aurorubens
32,38,0,Mycteroperca spp,Scarus coelestinus
32,39,0,Mycteroperca spp,Scarus coeruleus
32,4,0,Mycteroperca spp,Anisotremus virginicus
32,40,0,Mycteroperca spp,Scarus guacamaia
32,41,0,Mycteroperca spp,Scarus iseri
32,42,0,Mycteroperca spp,Scarus juvenil
32,43,0,Mycteroperca spp,Scarus taeniopterus
32,44,0,Mycteroperca spp,Scarus vetula
32,45,0,Mycteroperca spp,Sparisoma aurofrenatum
32,46,0,Mycteroperca spp,Sparisoma chrysopterum
32,47,0,Mycteroperca spp,Sparisoma rubripinne FI
32,48,0,Mycteroperca spp,Sparisoma viride
32,49,0,Mycteroperca spp,Sparisoma viride FI
32,5,0,Mycteroperca spp,Azurina cyanea
32,50,0,Mycteroperca spp,Sphyraena barracuda
32,51,0,Mycteroperca spp,Urobatis jamaicensis
32,52,0,Mycteroperca spp,unidentifiable
32,6,0,Mycteroperca spp,Bodianus rufus
32,7,0,Mycteroperca spp,Calamus spp
32,8,0,Mycteroperca spp,Caranx bartholomaei
32,9,0,Mycteroperca spp,Caranx latus
32,background,8,Mycteroperca spp,background
33,0,0,Nicholsina usta,fish
33,1,0,Nicholsina usta,Abudefduf saxatilis
33,10,0,Nicholsina usta,Caranx ruber
33,11,0,Nicholsina usta,Cephalopholis cruentata
33,12,0,Nicholsina usta,Chaetodon capistratus
33,13,0,Nicholsina usta,Chaetodon ocellatus
33,14,0,Nicholsina usta,Chaetodon sedentarius
33,15,0,Nicholsina usta,Chaetodon striatus
33,16,0,Nicholsina usta,Chromis scotti
33,17,0,Nicholsina usta,Diodon spp
33,18,1,Nicholsina usta,Epinephelus spp
33,19,0,Nicholsina usta,Ginglymostoma cirratum
33,2,0,Nicholsina usta,Acanthurus chirurgus
33,20,0,Nicholsina usta,Haemulon flavolineatum
33,21,0,Nicholsina usta,Haemulon juvenil
33,22,0,Nicholsina usta,Haemulon plumierii
33,23,0,Nicholsina usta,Haemulon plumierii juvenil
33,24,0,Nicholsina usta,Haemulon sciurus
33,25,0,Nicholsina usta,Halichoeres spp
33,26,0,Nicholsina usta,Holacanthus spp
33,27,0,Nicholsina usta,Kyphosus spp
33,28,0,Nicholsina usta,Lachnolaimus maximus
33,29,0,Nicholsina usta,Lutjanus analis
33,3,0,Nicholsina usta,Acanthurus coeruleus
33,30,0,Nicholsina usta,Lutjanus griseus
33,31,0,Nicholsina usta,Lutjanus jocu
33,32,0,Nicholsina usta,Mycteroperca spp
33,33,6,Nicholsina usta,Nicholsina usta
33,34,0,Nicholsina usta,Ocyurus chrysurus
33,35,0,Nicholsina usta,Pomacanthus arcuatus
33,36,0,Nicholsina usta,Pomacanthus paru
33,37,0,Nicholsina usta,Rhomboplites aurorubens
33,38,0,Nicholsina usta,Scarus coelestinus
33,39,0,Nicholsina usta,Scarus coeruleus
33,4,0,Nicholsina usta,Anisotremus virginicus
33,40,0,Nicholsina usta,Scarus guacamaia
33,41,2,Nicholsina usta,Scarus iseri
33,42,0,Nicholsina usta,Scarus juvenil
33,43,0,Nicholsina usta,Scarus taeniopterus
33,44,0,Nicholsina usta,Scarus vetula
33,45,0,Nicholsina usta,Sparisoma aurofrenatum
33,46,0,Nicholsina usta,Sparisoma chrysopterum
33,47,0,Nicholsina usta,Sparisoma rubripinne FI
33,48,0,Nicholsina usta,Sparisoma viride
33,49,0,Nicholsina usta,Sparisoma viride FI
33,5,0,Nicholsina usta,Azurina cyanea
33,50,0,Nicholsina usta,Sphyraena barracuda
33,51,0,Nicholsina usta,Urobatis jamaicensis
33,52,0,Nicholsina usta,unidentifiable
33,6,0,Nicholsina usta,Bodianus rufus
33,7,0,Nicholsina usta,Calamus spp
33,8,0,Nicholsina usta,Caranx bartholomaei
33,9,0,Nicholsina usta,Caranx latus
33,background,16,Nicholsina usta,background
34,0,0,Ocyurus chrysurus,fish
34,1,0,Ocyurus chrysurus,Abudefduf saxatilis
34,10,0,Ocyurus chrysurus,Caranx ruber
34,11,0,Ocyurus chrysurus,Cephalopholis cruentata
34,12,0,Ocyurus chrysurus,Chaetodon capistratus
34,13,0,Ocyurus chrysurus,Chaetodon ocellatus
34,14,0,Ocyurus chrysurus,Chaetodon sedentarius
34,15,0,Ocyurus chrysurus,Chaetodon striatus
34,16,0,Ocyurus chrysurus,Chromis scotti
34,17,0,Ocyurus chrysurus,Diodon spp
34,18,0,Ocyurus chrysurus,Epinephelus spp
34,19,0,Ocyurus chrysurus,Ginglymostoma cirratum
34,2,0,Ocyurus chrysurus,Acanthurus chirurgus
34,20,0,Ocyurus chrysurus,Haemulon flavolineatum
34,21,0,Ocyurus chrysurus,Haemulon juvenil
34,22,0,Ocyurus chrysurus,Haemulon plumierii
34,23,0,Ocyurus chrysurus,Haemulon plumierii juvenil
34,24,0,Ocyurus chrysurus,Haemulon sciurus
34,25,0,Ocyurus chrysurus,Halichoeres spp
34,26,0,Ocyurus chrysurus,Holacanthus spp
34,27,0,Ocyurus chrysurus,Kyphosus spp
34,28,0,Ocyurus chrysurus,Lachnolaimus maximus
34,29,0,Ocyurus chrysurus,Lutjanus analis
34,3,0,Ocyurus chrysurus,Acanthurus coeruleus
34,30,0,Ocyurus chrysurus,Lutjanus griseus
34,31,0,Ocyurus chrysurus,Lutjanus jocu
34,32,0,Ocyurus chrysurus,Mycteroperca spp
34,33,0,Ocyurus chrysurus,Nicholsina usta
34,34,38,Ocyurus chrysurus,Ocyurus chrysurus
34,35,0,Ocyurus chrysurus,Pomacanthus arcuatus
34,36,0,Ocyurus chrysurus,Pomacanthus paru
34,37,0,Ocyurus chrysurus,Rhomboplites aurorubens
34,38,0,Ocyurus chrysurus,Scarus coelestinus
34,39,0,Ocyurus chrysurus,Scarus coeruleus
34,4,0,Ocyurus chrysurus,Anisotremus virginicus
34,40,0,Ocyurus chrysurus,Scarus guacamaia
34,41,0,Ocyurus chrysurus,Scarus iseri
34,42,0,Ocyurus chrysurus,Scarus juvenil
34,43,0,Ocyurus chrysurus,Scarus taeniopterus
34,44,0,Ocyurus chrysurus,Scarus vetula
34,45,0,Ocyurus chrysurus,Sparisoma aurofrenatum
34,46,0,Ocyurus chrysurus,Sparisoma chrysopterum
34,47,0,Ocyurus chrysurus,Sparisoma rubripinne FI
34,48,0,Ocyurus chrysurus,Sparisoma viride
34,49,0,Ocyurus chrysurus,Sparisoma viride FI
34,5,0,Ocyurus chrysurus,Azurina cyanea
34,50,0,Ocyurus chrysurus,Sphyraena barracuda
34,51,0,Ocyurus chrysurus,Urobatis jamaicensis
34,52,0,Ocyurus chrysurus,unidentifiable
34,6,0,Ocyurus chrysurus,Bodianus rufus
34,7,0,Ocyurus chrysurus,Calamus spp
34,8,0,Ocyurus chrysurus,Caranx bartholomaei
34,9,0,Ocyurus chrysurus,Caranx latus
34,background,8,Ocyurus chrysurus,background
35,0,0,Pomacanthus arcuatus,fish
35,1,0,Pomacanthus arcuatus,Abudefduf saxatilis
35,10,0,Pomacanthus arcuatus,Caranx ruber
35,11,0,Pomacanthus arcuatus,Cephalopholis cruentata
35,12,0,Pomacanthus arcuatus,Chaetodon capistratus
35,13,0,Pomacanthus arcuatus,Chaetodon ocellatus
35,14,0,Pomacanthus arcuatus,Chaetodon sedentarius
35,15,0,Pomacanthus arcuatus,Chaetodon striatus
35,16,0,Pomacanthus arcuatus,Chromis scotti
35,17,0,Pomacanthus arcuatus,Diodon spp
35,18,0,Pomacanthus arcuatus,Epinephelus spp
35,19,0,Pomacanthus arcuatus,Ginglymostoma cirratum
35,2,0,Pomacanthus arcuatus,Acanthurus chirurgus
35,20,0,Pomacanthus arcuatus,Haemulon flavolineatum
35,21,0,Pomacanthus arcuatus,Haemulon juvenil
35,22,0,Pomacanthus arcuatus,Haemulon plumierii
35,23,0,Pomacanthus arcuatus,Haemulon plumierii juvenil
35,24,0,Pomacanthus arcuatus,Haemulon sciurus
35,25,0,Pomacanthus arcuatus,Halichoeres spp
35,26,0,Pomacanthus arcuatus,Holacanthus spp
35,27,0,Pomacanthus arcuatus,Kyphosus spp
35,28,0,Pomacanthus arcuatus,Lachnolaimus maximus
35,29,0,Pomacanthus arcuatus,Lutjanus analis
35,3,0,Pomacanthus arcuatus,Acanthurus coeruleus
35,30,0,Pomacanthus arcuatus,Lutjanus griseus
35,31,0,Pomacanthus arcuatus,Lutjanus jocu
35,32,0,Pomacanthus arcuatus,Mycteroperca spp
35,33,0,Pomacanthus arcuatus,Nicholsina usta
35,34,0,Pomacanthus arcuatus,Ocyurus chrysurus
35,35,14,Pomacanthus arcuatus,Pomacanthus arcuatus
35,36,0,Pomacanthus arcuatus,Pomacanthus paru
35,37,0,Pomacanthus arcuatus,Rhomboplites aurorubens
35,38,0,Pomacanthus arcuatus,Scarus coelestinus
35,39,0,Pomacanthus arcuatus,Scarus coeruleus
35,4,0,Pomacanthus arcuatus,Anisotremus virginicus
35,40,0,Pomacanthus arcuatus,Scarus guacamaia
35,41,0,Pomacanthus arcuatus,Scarus iseri
35,42,0,Pomacanthus arcuatus,Scarus juvenil
35,43,0,Pomacanthus arcuatus,Scarus taeniopterus
35,44,0,Pomacanthus arcuatus,Scarus vetula
35,45,0,Pomacanthus arcuatus,Sparisoma aurofrenatum
35,46,0,Pomacanthus arcuatus,Sparisoma chrysopterum
35,47,0,Pomacanthus arcuatus,Sparisoma rubripinne FI
35,48,0,Pomacanthus arcuatus,Sparisoma viride
35,49,0,Pomacanthus arcuatus,Sparisoma viride FI
35,5,0,Pomacanthus arcuatus,Azurina cyanea
35,50,0,Pomacanthus arcuatus,Sphyraena barracuda
35,51,0,Pomacanthus arcuatus,Urobatis jamaicensis
35,52,0,Pomacanthus arcuatus,unidentifiable
35,6,0,Pomacanthus arcuatus,Bodianus rufus
35,7,0,Pomacanthus arcuatus,Calamus spp
35,8,0,Pomacanthus arcuatus,Caranx bartholomaei
35,9,0,Pomacanthus arcuatus,Caranx latus
35,background,12,Pomacanthus arcuatus,background
36,0,0,Pomacanthus paru,fish
36,1,0,Pomacanthus paru,Abudefduf saxatilis
36,10,0,Pomacanthus paru,Caranx ruber
36,11,0,Pomacanthus paru,Cephalopholis cruentata
36,12,0,Pomacanthus paru,Chaetodon capistratus
36,13,0,Pomacanthus paru,Chaetodon ocellatus
36,14,0,Pomacanthus paru,Chaetodon sedentarius
36,15,0,Pomacanthus paru,Chaetodon striatus
36,16,0,Pomacanthus paru,Chromis scotti
36,17,0,Pomacanthus paru,Diodon spp
36,18,0,Pomacanthus paru,Epinephelus spp
36,19,0,Pomacanthus paru,Ginglymostoma cirratum
36,2,0,Pomacanthus paru,Acanthurus chirurgus
36,20,0,Pomacanthus paru,Haemulon flavolineatum
36,21,0,Pomacanthus paru,Haemulon juvenil
36,22,0,Pomacanthus paru,Haemulon plumierii
36,23,0,Pomacanthus paru,Haemulon plumierii juvenil
36,24,0,Pomacanthus paru,Haemulon sciurus
36,25,0,Pomacanthus paru,Halichoeres spp
36,26,0,Pomacanthus paru,Holacanthus spp
36,27,0,Pomacanthus paru,Kyphosus spp
36,28,0,Pomacanthus paru,Lachnolaimus maximus
36,29,0,Pomacanthus paru,Lutjanus analis
36,3,0,Pomacanthus paru,Acanthurus coeruleus
36,30,2,Pomacanthus paru,Lutjanus griseus
36,31,0,Pomacanthus paru,Lutjanus jocu
36,32,0,Pomacanthus paru,Mycteroperca spp
36,33,0,Pomacanthus paru,Nicholsina usta
36,34,0,Pomacanthus paru,Ocyurus chrysurus
36,35,0,Pomacanthus paru,Pomacanthus arcuatus
36,36,12,Pomacanthus paru,Pomacanthus paru
36,37,0,Pomacanthus paru,Rhomboplites aurorubens
36,38,0,Pomacanthus paru,Scarus coelestinus
36,39,0,Pomacanthus paru,Scarus coeruleus
36,4,0,Pomacanthus paru,Anisotremus virginicus
36,40,0,Pomacanthus paru,Scarus guacamaia
36,41,0,Pomacanthus paru,Scarus iseri
36,42,0,Pomacanthus paru,Scarus juvenil
36,43,0,Pomacanthus paru,Scarus taeniopterus
36,44,0,Pomacanthus paru,Scarus vetula
36,45,0,Pomacanthus paru,Sparisoma aurofrenatum
36,46,0,Pomacanthus paru,Sparisoma chrysopterum
36,47,0,Pomacanthus paru,Sparisoma rubripinne FI
36,48,0,Pomacanthus paru,Sparisoma viride
36,49,0,Pomacanthus paru,Sparisoma viride FI
36,5,0,Pomacanthus paru,Azurina cyanea
36,50,0,Pomacanthus paru,Sphyraena barracuda
36,51,0,Pomacanthus paru,Urobatis jamaicensis
36,52,0,Pomacanthus paru,unidentifiable
36,6,0,Pomacanthus paru,Bodianus rufus
36,7,0,Pomacanthus paru,Calamus spp
36,8,0,Pomacanthus paru,Caranx bartholomaei
